70
70
28
487     97
461     92
101     20
233     23
155     15
283     84
298     29
439     87
475    237
219     65
395     39
160     64
234     46
484     48
192     38
463    231
174     87
272     54
216     43
493     49
442    132
262     26
402    120
153     61
 12      3
348    104
449     89
190     95
104     52
313     62
139     55
 70     21
305     30
174     34
433    173
371     74
 46      9
218     21
323     32
140     42
435    130
328     98
 91     18
278     55
286     85
 77      7
462    138
324     64
 75     15
276    110
259     51
 92     27
376    150
 60     18
374     37
235     70
274     27
403     40
282     84
252    126
473    189
195     97
 62     24
306    153
112     11
337     67
324     97
474     47
326     32
215     21
499.94	807.15	708.92	724.82	773.35	278.09	507.76	499.02	661.56	657.37	402.93	405.71	159.18	415.95	288.97	525.35	292.57	721.84	178.42	513.82	864.43	93.96	325.48	192.97	157.10	779.07	501.76	780.22	308.17	408.97	890.54	807.11	216.12	599.46	531.94	988.47	876.55	39.70	487.49	538.10	696.07	889.42	942.81	854.25	305.37	231.78	379.60	596.94	952.62	557.02	110.76	817.05	649.99	435.24	10.02	806.09	214.31	510.77	586.30	521.47	918.75	476.84	328.59	134.87	76.29	859.53	123.34	951.84	898.22	609.84	
489.94	594.29	499.26	432.75	448.54	803.63	663.53	827.15	400.57	616.14	384.17	510.33	433.19	34.16	944.57	442.21	839.24	158.87	951.98	425.55	679.35	870.73	901.39	7.94	5.60	976.68	866.46	127.95	928.52	764.69	736.78	418.46	358.98	236.04	850.22	806.53	39.67	513.74	633.67	439.25	129.89	17.85	948.58	562.08	51.00	893.15	4.29	889.25	52.02	955.27	314.79	730.37	826.00	216.18	737.31	830.61	192.86	603.77	957.55	121.38	368.46	694.33	538.84	726.44	929.38	389.06	532.97	968.05	901.80	166.64	
407.30	31.69	183.49	355.88	592.77	233.49	249.03	596.05	122.74	300.05	551.33	436.53	30.42	377.33	651.71	766.73	207.93	843.57	370.50	165.49	963.95	737.96	858.82	502.79	464.40	788.19	890.85	996.36	756.24	792.65	163.00	163.54	823.34	345.49	518.42	416.10	577.98	766.45	12.16	699.71	66.50	562.48	136.25	95.92	938.81	786.96	861.65	146.74	630.53	232.15	311.23	594.48	969.11	170.05	97.27	433.51	957.24	987.12	429.87	713.49	779.77	591.88	876.03	603.10	936.36	394.45	19.21	514.34	160.90	30.36	
214.06	226.40	591.84	349.30	321.32	530.65	136.26	182.97	676.40	765.79	414.12	986.63	360.27	383.23	156.67	456.55	815.74	113.92	443.67	245.62	826.40	223.44	836.49	702.43	825.54	772.86	96.88	843.75	287.20	256.77	873.11	500.26	482.17	464.95	848.56	802.48	994.61	983.82	984.45	671.01	749.61	398.58	657.63	109.88	780.81	813.31	565.43	596.56	926.23	9.10	841.17	752.63	231.53	677.66	455.06	57.07	450.52	550.93	899.82	736.72	806.70	772.93	236.98	288.87	237.89	85.53	91.36	232.50	69.35	75.81	
902.50	817.96	473.39	560.14	926.85	254.20	373.45	492.28	849.76	299.68	500.38	690.93	52.30	730.91	368.60	506.36	786.99	818.12	57.30	686.81	554.84	863.00	459.74	790.81	151.87	696.63	875.35	242.23	928.12	943.70	317.04	830.63	761.66	789.43	390.77	688.51	43.63	763.21	180.79	892.39	62.89	680.16	583.32	114.19	411.08	950.91	619.56	198.06	769.03	675.85	883.87	323.87	538.85	343.61	114.68	689.72	40.23	989.03	930.95	967.35	932.73	247.99	797.98	694.39	37.41	188.74	382.90	80.04	950.96	562.69	
971.43	13.85	242.86	554.74	127.04	652.93	505.66	745.60	849.99	274.69	421.45	733.86	597.56	959.30	77.46	711.24	649.02	116.69	700.27	579.97	84.05	633.00	826.96	881.02	327.39	863.38	69.77	709.30	942.42	20.72	271.99	913.84	33.57	513.85	468.59	159.61	166.78	973.24	904.21	16.77	247.93	325.65	749.63	844.49	284.95	826.09	555.73	932.98	941.78	256.00	512.95	25.83	888.00	339.91	905.85	215.40	203.29	974.62	923.70	145.70	994.34	195.69	59.55	27.91	708.53	527.13	186.52	874.31	500.38	90.73	
890.08	747.31	415.38	639.70	591.80	699.33	465.79	147.53	632.31	407.57	402.53	145.26	432.40	290.54	484.17	338.26	504.93	686.46	312.88	428.63	831.16	307.22	623.32	889.71	334.13	331.85	416.84	519.65	206.16	916.22	609.38	96.23	663.53	24.76	734.94	255.34	723.10	200.73	401.87	355.41	607.30	803.40	499.67	39.71	93.94	982.84	376.96	597.87	669.30	688.84	26.50	500.47	995.06	648.82	390.18	329.19	979.67	806.02	847.84	185.83	722.25	457.22	281.06	385.78	480.98	16.00	640.12	204.08	215.72	41.98	
558.49	822.03	844.38	58.16	860.73	937.32	41.00	237.69	535.19	709.31	925.53	560.69	209.77	920.59	209.51	598.95	249.77	189.18	404.97	97.61	374.01	127.22	553.83	654.07	512.00	34.82	669.06	152.12	237.90	883.79	193.10	795.39	705.81	37.48	852.55	566.55	973.80	892.55	803.24	508.99	601.85	728.77	69.69	810.63	649.36	278.20	409.58	898.13	466.38	813.55	994.74	839.39	939.78	548.58	493.46	451.78	582.40	162.52	602.89	819.29	46.31	794.99	614.68	751.12	831.48	467.23	317.67	805.28	359.78	120.91	
314.27	960.63	848.68	382.96	771.26	498.04	660.16	180.84	396.17	126.55	993.39	390.91	964.94	933.17	938.49	458.40	384.94	520.89	619.92	986.84	340.18	665.23	781.83	953.86	416.35	613.31	421.09	733.01	418.58	779.87	852.92	731.86	740.50	701.60	114.82	511.75	199.64	773.99	691.59	594.80	899.54	684.98	984.72	864.47	618.15	923.20	322.87	3.09	444.09	941.79	988.93	783.27	607.02	770.75	737.13	23.36	384.06	158.22	755.38	801.64	937.09	608.30	533.50	677.59	309.90	647.32	189.34	508.53	421.31	879.93	
103.34	320.85	564.91	88.05	185.32	183.06	11.26	507.19	185.15	454.34	448.98	174.07	237.61	56.00	943.83	973.74	78.36	327.89	131.97	832.74	129.53	69.05	441.04	662.03	745.64	749.93	309.36	933.98	258.46	729.67	813.91	360.80	50.52	378.82	447.85	234.84	560.88	458.11	741.03	745.03	911.45	190.01	918.11	149.06	245.01	861.94	122.81	322.38	189.82	253.78	155.12	318.36	321.83	595.15	979.39	67.47	345.08	288.75	1.45	602.55	18.42	814.36	962.35	67.94	193.18	410.20	301.78	753.06	867.31	42.81	
498.10	778.76	231.82	416.20	926.82	475.84	278.14	49.63	797.21	466.96	302.41	951.33	784.32	623.24	546.48	763.71	689.71	890.57	52.46	690.15	493.12	69.88	504.51	455.47	136.82	696.69	864.67	437.59	449.76	731.97	479.40	946.86	510.73	710.23	363.06	437.55	186.06	640.20	486.19	982.28	107.16	787.59	933.61	890.48	410.83	480.09	654.19	100.54	370.66	705.65	789.69	862.78	774.52	294.20	318.24	910.34	989.90	182.91	347.94	439.66	913.88	826.34	386.51	424.62	536.57	748.57	861.17	721.63	388.77	347.36	
703.91	494.93	134.95	637.52	385.41	544.78	117.62	39.60	644.32	487.28	744.24	434.01	350.05	518.77	727.21	667.30	429.11	717.11	849.21	776.05	156.77	763.09	602.39	542.28	187.70	138.96	290.85	48.87	859.59	678.62	395.23	563.50	173.55	529.18	201.02	557.96	73.96	317.64	596.56	717.28	803.92	340.80	151.29	153.97	858.57	877.50	820.27	287.68	594.61	669.47	63.73	750.38	432.56	665.12	292.66	619.27	803.08	582.51	667.14	662.67	261.12	62.37	226.17	433.67	590.55	426.19	990.63	663.52	742.83	587.19	
380.80	546.75	927.00	531.09	699.72	785.57	408.59	519.99	73.25	3.20	189.46	135.99	752.58	621.02	800.11	45.24	240.29	603.18	626.74	906.43	265.85	886.87	967.80	491.02	320.54	558.35	916.21	311.18	221.87	659.04	897.37	601.66	205.79	824.37	132.75	904.51	609.94	540.34	424.49	682.19	542.54	612.95	817.18	295.12	233.97	617.28	339.36	473.26	220.47	965.10	379.68	485.32	851.97	347.48	975.34	172.51	904.83	891.55	482.69	126.70	550.59	380.06	727.36	755.37	204.43	859.11	659.88	813.37	399.45	84.38	
495.56	940.99	696.33	312.73	236.11	929.30	929.02	574.46	402.56	149.49	539.56	781.24	633.80	391.53	128.72	609.14	563.04	33.56	500.69	45.73	159.26	51.27	424.79	885.62	805.65	628.22	744.74	465.53	441.59	144.19	548.90	936.14	85.17	245.23	248.88	320.28	174.53	177.90	893.74	576.08	326.38	433.31	357.32	959.19	823.84	485.05	568.33	386.88	517.61	69.01	431.62	675.87	119.28	855.41	561.49	923.93	483.63	306.23	389.46	924.22	449.41	937.36	860.36	533.59	182.59	109.24	852.87	356.12	286.14	746.61	
931.20	611.52	179.92	288.52	570.71	3.76	772.57	139.04	389.64	290.18	207.05	820.26	965.04	325.33	675.67	526.53	249.26	159.30	831.76	637.72	83.52	281.17	575.08	942.88	813.76	756.67	52.12	666.63	112.79	337.26	413.24	43.99	947.78	592.16	331.52	518.49	594.92	104.09	656.53	983.57	393.27	862.58	803.83	358.31	187.91	479.50	883.84	436.18	637.80	715.60	73.90	720.32	995.77	647.98	663.21	809.53	404.66	714.33	476.16	516.45	51.59	888.40	559.44	998.38	480.56	889.96	516.87	75.48	993.05	173.40	
59.05	386.32	35.98	861.87	743.62	222.89	341.37	627.46	658.07	978.17	343.06	730.97	698.49	338.83	378.95	361.70	148.36	782.60	76.03	623.51	299.05	126.62	511.91	857.49	125.00	991.47	747.46	640.87	66.95	740.51	813.27	125.00	126.82	848.25	985.87	869.44	71.14	327.24	496.91	728.21	305.41	838.96	459.18	3.90	177.79	837.12	364.60	325.15	619.73	439.64	947.66	917.78	565.26	459.57	775.27	689.26	451.04	522.73	330.14	516.99	263.23	143.41	640.98	389.06	990.66	626.85	258.50	61.81	953.09	754.41	
789.02	258.50	593.37	248.19	261.40	770.16	85.32	625.01	95.31	704.05	64.64	42.97	621.82	628.90	501.53	397.10	318.16	951.57	918.83	647.30	468.55	182.06	789.71	109.54	570.12	780.37	735.38	827.62	841.18	688.47	582.02	630.19	945.97	175.39	877.39	207.37	944.56	961.70	831.38	39.86	665.75	895.02	81.83	287.57	523.92	582.36	683.67	841.09	533.93	602.50	488.39	2.49	783.56	278.10	111.02	353.68	58.47	845.41	181.30	898.64	533.88	762.33	528.84	479.85	936.72	406.22	686.22	881.28	367.93	517.60	
920.14	33.68	412.62	1.97	320.25	935.54	583.33	3.92	776.62	117.27	605.42	265.01	118.75	388.99	542.11	228.78	741.67	599.57	74.18	921.97	498.21	607.06	684.30	27.05	86.91	621.02	432.27	772.13	502.29	799.20	289.72	422.43	831.87	701.34	423.41	152.12	636.88	6.74	155.04	413.50	123.01	759.47	677.51	240.76	148.45	219.62	468.54	889.12	818.19	541.72	811.09	316.41	148.78	495.39	342.46	234.69	116.41	773.73	6.82	617.70	572.93	295.54	40.13	404.80	995.88	462.54	555.92	632.76	468.28	709.97	
46.26	590.29	469.44	722.78	830.05	616.89	941.40	298.58	506.01	759.59	839.30	317.11	75.99	987.08	811.50	417.45	221.77	926.91	191.18	227.59	544.61	763.10	522.13	583.74	167.90	518.01	46.28	722.83	150.77	513.56	432.79	196.03	103.85	901.23	917.81	932.89	518.12	859.20	231.48	24.13	618.79	70.78	340.24	693.78	57.86	151.74	111.23	278.63	78.64	301.41	505.22	622.25	64.51	27.35	205.99	231.42	544.35	251.27	953.24	694.12	763.83	386.04	889.15	866.68	287.27	806.96	799.57	804.39	666.16	31.05	
827.52	284.95	100.83	167.76	977.73	157.69	318.50	88.97	435.33	396.14	389.37	939.55	18.39	452.89	965.90	223.38	683.31	510.25	473.65	636.55	204.37	237.49	22.59	93.52	104.16	308.86	899.47	902.74	113.25	565.63	932.79	939.77	849.58	33.62	107.53	827.32	190.31	425.02	915.28	624.63	820.17	304.65	564.18	837.56	756.54	530.08	60.94	439.85	40.33	533.60	76.40	243.70	770.08	97.99	336.21	873.25	405.85	235.69	775.98	518.10	800.32	708.77	457.86	649.90	741.39	564.39	477.22	930.70	988.41	392.50	
555.33	808.58	696.15	119.51	646.14	452.70	648.59	706.08	891.55	687.91	239.68	966.95	930.61	9.76	64.94	266.82	882.01	469.79	501.51	657.99	986.89	301.83	366.76	444.76	950.73	108.15	9.14	427.95	38.84	996.56	819.45	593.17	805.14	515.60	711.68	451.28	967.30	360.27	157.36	858.85	48.19	396.04	825.80	977.80	404.80	889.74	244.62	286.80	359.53	745.13	943.79	346.43	46.96	310.55	790.18	996.70	417.70	798.33	424.65	455.54	794.88	244.10	48.71	600.02	758.70	759.40	51.30	726.00	119.67	207.65	
584.85	166.85	602.69	410.64	144.65	7.49	300.38	388.27	293.29	658.91	133.40	237.08	5.34	179.36	546.64	794.52	176.06	963.34	592.85	599.71	418.88	387.73	842.81	466.59	986.75	601.51	225.99	38.05	327.51	344.66	244.70	911.35	510.51	846.39	322.00	654.16	852.88	621.38	42.43	146.17	280.29	174.83	382.26	284.63	353.20	927.89	79.15	528.26	891.23	671.00	127.97	310.11	58.73	969.77	775.70	45.48	571.28	1.69	82.53	897.79	345.35	326.23	809.14	854.86	172.62	131.14	509.02	25.50	751.51	550.45	
170.68	31.80	724.28	551.93	315.43	77.48	479.83	393.59	604.73	371.06	64.59	731.70	680.17	122.33	701.47	455.87	166.81	272.75	456.56	248.34	170.54	800.90	573.57	978.68	655.76	745.20	109.82	164.78	769.70	860.33	714.23	939.38	891.13	438.51	491.31	206.57	514.99	970.14	599.16	119.73	341.19	662.75	850.43	21.36	784.08	551.90	476.22	949.89	823.65	931.78	198.23	993.20	732.69	770.81	971.88	388.45	516.00	81.70	552.23	285.70	941.03	266.46	225.08	832.16	703.98	715.39	38.73	218.97	685.52	636.89	
337.70	26.72	299.63	188.12	47.07	83.71	739.02	522.30	33.60	562.68	454.08	230.83	555.87	186.77	1.64	527.75	574.22	516.64	608.45	126.45	801.35	549.48	391.91	26.43	381.64	95.89	740.82	419.37	313.86	426.34	56.25	650.55	452.06	354.89	837.68	498.13	437.60	576.70	20.43	470.20	139.38	473.51	700.04	694.25	659.28	700.68	222.01	233.49	217.32	829.46	358.94	18.67	378.94	749.85	44.10	759.57	844.74	783.91	178.94	158.59	210.26	234.19	808.15	661.31	588.08	645.82	159.45	25.68	222.53	178.88	
494.88	360.91	651.39	194.92	55.16	310.67	894.59	276.17	543.16	111.91	105.62	901.10	129.58	483.56	650.95	172.68	243.14	495.68	955.60	421.08	653.28	165.85	654.27	461.42	826.17	242.35	107.25	984.61	267.03	328.77	163.49	760.91	688.68	813.88	954.83	742.84	124.55	849.42	19.00	666.71	960.34	123.63	567.81	89.92	606.19	218.76	261.60	848.33	713.44	217.20	269.40	366.72	382.05	922.68	827.15	208.22	165.03	933.39	192.84	431.06	262.17	355.33	191.98	949.84	169.21	146.80	692.68	292.76	995.23	710.69	
958.47	955.56	833.31	526.28	45.49	439.51	744.04	306.09	287.83	457.49	522.29	556.23	823.21	903.35	478.91	650.35	111.57	642.94	583.75	303.41	74.00	844.91	657.73	264.97	794.76	825.95	410.78	487.44	118.71	406.01	198.12	77.18	361.57	31.44	602.47	406.06	469.94	346.51	711.15	756.77	803.00	233.44	313.01	626.21	136.79	790.91	276.56	247.36	433.85	859.31	549.76	506.85	704.22	207.50	770.82	498.97	33.44	181.60	985.41	151.15	586.61	183.53	227.34	947.18	213.97	828.80	353.24	682.91	175.31	64.38	
439.68	977.31	296.83	751.69	603.52	432.61	542.60	879.08	678.97	975.45	738.38	228.74	482.30	442.60	435.24	253.12	940.58	467.68	433.73	925.99	617.83	20.33	109.52	844.17	966.51	322.49	672.97	319.75	5.39	847.28	383.13	444.07	824.59	678.96	195.76	428.11	111.57	737.36	307.18	789.55	712.81	45.57	18.28	195.11	487.17	452.52	447.24	427.75	919.20	879.96	353.73	537.04	899.30	462.25	381.21	865.81	783.74	54.18	185.56	788.13	900.46	567.70	232.20	725.05	246.66	426.96	153.16	357.23	164.32	459.34	
146.78	876.13	503.91	164.06	71.25	990.08	615.58	517.49	417.83	534.78	397.45	770.56	71.82	296.75	232.81	452.03	162.56	16.55	505.20	347.12	803.68	405.66	913.82	35.88	130.71	160.47	461.84	282.87	516.70	625.17	741.22	662.48	501.30	245.13	825.54	571.55	235.21	441.13	89.03	652.03	974.91	485.48	422.59	46.73	781.23	654.41	497.76	942.80	669.95	2.96	289.92	473.63	407.62	203.73	508.51	537.33	363.21	969.36	819.21	878.91	594.52	560.42	541.39	95.82	804.55	366.93	666.37	39.75	807.06	754.41	
690.79	781.97	239.89	113.38	827.70	21.13	766.79	325.45	962.92	436.74	327.41	252.84	909.37	734.03	455.57	417.89	271.37	817.78	387.24	90.57	696.69	980.77	649.99	238.08	76.59	454.54	604.01	741.96	493.29	411.07	496.37	184.08	193.04	735.26	296.46	20.74	755.39	63.24	345.19	718.31	498.98	671.60	970.15	408.36	405.64	425.72	825.24	676.00	243.50	212.48	765.57	939.19	193.25	415.56	177.27	268.84	869.10	780.29	10.80	362.39	191.36	506.17	545.47	383.39	241.43	840.92	403.13	995.82	903.16	747.32	
714.13	402.15	418.92	684.28	809.51	823.56	110.01	634.75	499.56	352.51	846.23	265.13	291.70	39.48	679.69	467.98	307.32	548.80	248.26	317.12	910.19	438.62	822.30	455.65	821.01	63.73	296.57	224.14	59.55	199.74	970.46	772.69	600.89	389.38	456.97	410.39	212.94	565.98	45.14	711.50	917.49	890.37	975.63	209.19	928.86	655.32	676.17	236.18	204.12	923.43	552.30	114.31	362.05	374.60	568.96	183.07	437.33	864.53	406.21	495.88	64.27	376.67	268.57	664.16	765.05	724.54	74.55	976.99	290.52	118.69	
688.49	208.00	9.07	664.11	416.19	936.93	319.44	92.36	173.11	522.56	15.79	724.41	635.86	376.84	99.01	204.82	558.91	535.34	69.35	964.12	31.22	132.63	340.78	298.79	795.78	105.83	23.33	869.34	82.82	312.84	987.03	770.31	519.85	995.10	434.42	935.04	932.03	752.86	27.40	105.14	275.42	42.19	828.55	910.28	418.03	926.56	115.10	975.94	461.90	183.46	940.06	492.12	315.08	280.85	789.91	110.87	385.68	812.24	979.20	467.50	125.08	966.24	237.81	643.93	961.34	671.23	578.96	893.37	424.09	605.36	
997.50	698.50	646.55	826.05	608.78	64.59	752.60	722.88	40.53	214.50	905.34	979.59	705.62	220.42	260.44	495.52	330.28	645.12	307.76	309.49	112.62	431.84	275.72	349.42	75.76	237.06	20.65	653.73	130.42	443.73	259.09	127.93	142.24	904.64	952.97	750.02	968.23	705.58	472.90	8.76	919.08	378.24	987.36	624.69	597.65	247.80	120.22	926.94	891.92	426.97	236.42	4.53	857.81	511.14	352.96	932.58	747.20	372.61	586.31	876.63	815.34	844.40	4.55	956.58	749.04	956.52	706.59	717.27	662.10	179.49	
725.04	581.18	556.73	712.40	205.88	154.38	959.19	325.09	81.32	851.11	751.07	316.74	854.64	608.88	826.89	207.60	541.46	574.09	579.21	127.76	450.71	394.55	971.16	454.27	351.13	720.20	410.79	57.72	437.47	72.89	236.22	162.51	653.07	791.95	873.90	857.95	945.33	833.10	183.04	26.65	684.21	933.11	342.40	538.85	541.99	169.28	745.45	83.44	742.37	324.66	210.20	193.09	718.21	181.36	646.35	69.34	900.56	57.14	126.07	338.03	129.04	361.28	499.54	781.11	153.23	373.44	639.06	98.56	206.54	821.10	
124.21	889.74	754.21	465.61	428.60	296.19	633.89	174.05	378.64	376.27	497.71	587.84	568.35	215.92	768.20	214.71	284.27	668.76	270.85	409.33	6.79	398.89	769.61	505.33	180.00	921.84	877.77	818.05	20.41	84.30	639.15	143.62	973.05	393.36	608.23	401.64	688.55	242.13	574.69	67.19	617.39	72.40	654.03	185.75	287.33	422.24	399.45	570.59	91.00	669.30	978.92	96.79	68.19	748.54	601.12	247.19	670.38	478.89	65.24	689.79	562.19	703.39	832.41	535.24	96.75	440.64	935.89	784.30	681.77	510.58	
850.49	299.16	581.98	504.52	483.91	868.31	925.76	882.36	438.90	16.76	551.67	417.83	112.55	618.86	166.37	712.67	865.05	835.75	191.56	929.28	525.54	752.75	632.67	357.95	287.99	728.42	797.59	223.88	512.72	479.36	733.46	363.21	777.53	315.44	866.73	261.43	183.75	792.49	143.80	621.66	808.25	694.47	39.48	919.80	313.32	204.85	632.48	178.37	40.60	823.04	107.65	565.14	575.79	739.33	922.09	862.78	467.75	719.68	86.66	979.47	199.05	819.12	342.68	975.57	134.56	209.42	237.01	317.31	1.91	379.81	
937.97	809.16	74.27	976.45	728.97	386.60	181.30	361.44	563.97	220.90	184.48	670.62	785.04	759.27	409.95	707.13	622.05	876.70	426.81	707.71	856.17	624.86	526.83	198.85	600.43	660.40	407.26	836.43	976.71	408.17	216.24	914.68	217.34	289.51	891.14	945.31	675.11	72.44	306.75	239.07	292.34	490.23	908.69	77.38	249.50	318.64	783.51	870.55	195.34	210.32	578.26	51.50	834.18	105.09	249.35	434.60	764.49	655.61	271.04	741.20	63.79	486.28	655.88	280.12	774.79	547.02	225.43	449.90	618.46	531.18	
687.97	909.81	21.41	596.66	986.19	269.90	914.30	769.70	140.45	109.63	979.03	717.71	160.14	813.20	821.80	408.48	247.81	586.29	64.10	517.85	327.49	126.88	4.13	982.38	406.01	777.92	529.40	630.44	227.81	147.86	161.61	914.78	57.66	182.02	511.44	43.86	450.92	425.74	812.56	590.37	534.37	791.59	308.08	693.51	604.79	129.88	101.99	851.60	715.18	165.09	369.45	42.67	290.97	372.57	25.05	695.98	150.49	553.44	326.41	377.30	700.30	487.02	292.08	756.96	668.04	802.52	799.82	118.97	228.26	612.38	
708.34	761.63	403.97	16.42	455.13	8.76	145.30	556.12	859.35	859.48	720.21	228.80	901.15	11.18	600.37	925.20	706.16	749.86	478.64	32.57	127.17	178.94	518.59	418.25	934.90	186.64	220.77	734.72	304.60	448.03	347.10	12.94	209.66	750.06	28.36	663.79	757.82	172.66	219.91	617.18	32.14	939.12	844.98	932.29	949.30	445.35	857.49	655.46	195.21	336.12	687.02	321.38	514.06	205.62	738.63	448.96	391.25	958.40	183.68	694.85	406.43	529.78	706.79	615.09	279.84	734.15	278.88	37.66	905.82	497.79	
653.84	936.96	436.91	498.81	869.25	386.21	943.17	726.74	41.66	138.38	62.87	727.69	458.76	575.93	932.30	197.39	24.89	323.56	155.80	207.56	18.41	561.23	736.34	724.20	176.31	16.18	458.36	454.19	52.84	364.17	950.97	705.68	301.13	387.88	204.50	170.38	773.09	147.66	896.13	813.75	285.04	957.99	541.44	742.80	533.92	473.75	939.20	557.80	796.30	94.99	764.37	813.71	655.22	500.71	537.92	830.53	515.89	995.27	284.71	567.73	359.45	235.69	273.41	659.58	622.57	476.91	828.96	395.66	623.57	725.09	
209.41	907.61	683.08	749.86	650.41	217.00	223.60	589.61	773.80	19.90	683.60	538.17	832.62	338.81	38.88	370.53	169.34	553.76	365.81	453.06	121.49	724.25	687.74	393.90	383.83	310.32	869.81	212.79	704.98	493.37	936.88	913.39	400.98	619.96	663.25	51.39	835.96	885.85	640.00	609.77	904.75	323.59	147.94	737.37	661.41	185.81	107.90	829.75	738.57	472.71	282.80	859.06	196.96	969.55	252.97	579.79	279.86	122.77	791.58	983.84	615.15	728.47	897.23	16.13	348.43	560.47	66.52	184.39	446.32	705.51	
