70
70
28
376     37
447     44
445     89
403     80
347     69
189     56
 31     15
345    138
499     99
219     43
465    232
210     42
433    129
284    142
162     48
486     97
156     15
128     51
354     35
367    183
187     37
187     74
422     84
454    181
248    124
347    138
110     11
259    103
175     87
326     65
277     55
 76     22
348     34
128     51
426    170
393     39
252     25
417    208
312    156
198     79
148     29
367     73
303    151
388    155
158     15
 16      6
129     51
 68     34
266    133
274     82
276     55
399    119
447     44
297     89
398    159
308    123
136     27
496    248
396    118
 12      2
201     80
189     56
 90     36
393     78
 38     15
248     24
429    128
429     42
279     83
133     13
905.32	718.68	407.00	927.64	751.26	223.41	891.50	969.03	828.19	24.25	149.56	420.51	912.43	576.31	603.76	481.91	996.94	714.19	300.02	116.13	152.87	105.20	297.43	415.45	604.38	487.27	780.69	777.79	726.67	225.08	975.26	631.99	942.76	382.26	559.63	694.02	604.67	451.13	663.05	432.85	474.37	811.62	852.37	386.80	387.93	456.13	867.71	384.86	170.31	167.73	499.99	322.18	271.93	796.42	736.63	875.31	283.69	517.32	653.10	10.36	741.40	628.37	641.36	684.16	10.62	200.98	378.18	614.29	651.11	41.23	
47.14	125.48	851.85	898.51	511.28	239.78	354.64	378.98	623.64	523.95	545.71	123.63	845.13	816.64	919.05	581.76	691.94	202.75	99.08	345.04	212.11	839.48	972.41	852.47	523.64	982.03	53.45	900.82	596.32	703.56	941.06	642.47	828.04	792.91	540.97	339.32	32.69	894.61	717.30	655.33	418.57	263.01	777.96	263.70	79.64	697.02	844.46	770.59	898.76	942.54	115.63	110.87	782.02	88.04	962.34	305.67	70.07	15.79	206.49	665.39	718.35	147.55	307.86	546.39	939.46	847.83	884.71	971.15	742.45	602.00	
626.47	161.01	864.01	404.43	423.71	942.66	101.45	268.17	713.25	999.21	210.71	827.88	110.08	991.74	914.91	72.42	297.40	983.99	87.21	502.89	649.38	804.56	649.44	956.24	350.95	588.90	804.07	235.65	560.04	546.52	836.66	186.52	706.53	700.67	589.95	130.24	643.33	690.40	397.41	356.57	689.61	607.13	184.45	798.69	598.86	99.36	870.11	895.26	83.35	956.32	398.15	731.73	760.88	47.60	687.96	111.83	635.50	492.03	346.48	195.54	38.55	183.14	381.06	744.08	882.81	970.01	873.32	526.14	660.41	270.73	
881.71	350.02	876.86	66.16	148.72	475.72	164.52	18.83	370.98	246.87	974.15	768.14	977.60	735.03	814.73	665.56	845.86	450.23	157.60	192.34	644.77	195.15	374.48	25.83	938.23	257.29	994.84	811.55	782.43	655.25	82.28	664.14	5.28	958.14	729.30	152.99	433.86	892.82	170.82	803.84	139.70	144.97	571.98	117.30	879.00	386.71	781.86	724.86	835.94	938.45	916.20	480.71	133.60	290.68	505.53	71.83	546.97	500.37	882.39	329.40	155.62	963.67	992.54	159.90	921.81	721.84	311.89	355.67	614.67	481.71	
159.52	753.37	625.69	730.50	869.66	504.69	117.21	651.52	229.55	952.15	589.97	145.76	432.85	722.58	435.44	937.39	793.41	981.41	437.76	675.80	310.82	592.38	639.47	303.36	751.28	561.28	25.21	63.17	915.96	638.88	543.89	75.48	392.24	169.57	804.97	261.90	673.26	921.18	912.42	901.81	873.32	502.40	47.57	306.18	224.98	482.01	243.56	18.39	463.42	680.32	693.19	773.24	272.70	332.66	76.60	23.98	892.95	100.81	86.15	808.91	738.68	629.04	883.38	130.92	797.61	688.35	391.83	470.87	609.53	304.25	
372.68	482.85	805.65	419.25	788.03	30.63	900.25	31.59	48.02	363.67	710.91	740.22	136.91	982.61	72.88	212.51	6.59	964.83	312.32	91.74	773.73	51.00	719.78	657.11	180.93	517.39	345.46	571.76	987.26	953.99	875.01	359.95	436.85	680.66	778.19	224.87	710.29	678.45	255.46	757.32	42.12	965.37	497.53	178.04	947.98	569.41	389.55	953.57	534.24	700.87	45.32	307.97	750.87	764.10	964.08	930.80	281.50	309.54	502.55	268.76	263.53	377.56	627.71	699.38	58.22	405.90	923.26	767.52	84.35	178.72	
524.84	125.47	144.09	22.37	302.51	92.08	590.78	691.06	45.65	125.02	391.92	89.97	431.99	142.79	853.07	396.07	73.59	134.57	704.61	575.14	402.33	967.14	951.70	30.04	666.52	9.92	434.94	589.78	776.44	518.29	767.50	301.28	642.76	910.59	322.64	944.26	2.67	912.43	635.32	47.32	37.45	27.24	136.29	468.43	169.03	988.36	863.50	241.62	122.93	568.11	815.76	524.27	535.25	767.46	553.30	201.78	776.38	987.24	790.56	552.82	505.53	558.06	853.09	148.29	468.65	175.74	92.55	470.32	88.16	726.87	
516.64	124.61	753.11	651.93	592.05	921.14	640.29	455.55	162.77	762.23	23.66	977.52	286.49	557.91	744.98	838.80	758.68	521.36	826.04	549.24	74.18	331.57	107.29	926.27	478.86	574.94	102.01	570.41	45.26	189.17	297.28	560.90	312.78	50.39	212.83	903.83	970.54	852.12	359.38	133.30	614.35	382.03	110.83	899.85	938.94	854.81	738.64	697.62	376.17	564.69	246.86	449.34	895.26	353.15	375.61	374.12	927.09	476.62	943.53	971.36	664.79	240.81	532.26	976.58	290.21	744.09	880.41	260.74	596.21	239.78	
393.04	210.56	620.81	502.87	110.41	559.75	357.67	848.05	257.37	732.84	412.74	503.23	182.19	308.00	855.39	556.80	681.12	782.48	33.42	624.65	753.84	697.21	864.46	286.09	673.79	154.67	30.18	554.20	414.41	625.39	792.98	806.45	834.95	413.79	309.32	944.35	972.54	666.00	792.41	229.92	398.84	205.14	732.15	580.02	512.14	587.54	136.82	193.26	370.02	169.24	816.91	123.85	865.45	681.38	408.95	539.24	835.05	438.12	93.44	249.46	63.51	885.42	55.91	897.45	299.21	364.23	841.81	271.75	30.23	634.21	
500.67	428.06	838.36	232.82	8.08	350.50	819.36	143.90	542.76	189.38	312.14	359.67	312.23	177.60	41.05	720.18	715.84	875.09	158.30	808.28	124.55	220.80	693.70	179.46	118.26	991.91	542.69	959.07	263.66	571.91	593.28	763.33	998.98	431.63	995.15	7.06	781.13	814.51	149.96	323.89	3.88	461.11	682.56	315.11	637.70	722.61	35.29	353.54	597.70	192.59	161.82	721.25	412.39	854.52	899.71	529.65	846.43	442.40	488.72	110.09	14.32	81.99	872.42	13.29	512.63	867.57	19.35	293.76	682.08	168.31	
616.65	684.97	628.42	299.22	999.08	266.12	21.83	34.37	618.66	618.53	225.95	779.49	339.79	637.34	634.01	239.50	166.99	480.44	680.90	654.71	589.53	694.22	735.70	461.95	706.51	248.33	329.52	724.87	541.09	11.60	892.18	157.75	695.57	520.60	455.96	694.65	785.72	476.79	728.01	404.38	95.32	952.97	183.87	434.11	590.31	816.88	672.61	756.30	297.32	353.52	411.01	885.85	47.74	146.71	347.79	753.25	394.04	676.32	478.12	934.13	686.92	370.30	91.88	382.49	889.90	546.84	77.14	675.62	23.64	804.15	
80.00	117.96	757.12	262.87	551.07	347.43	79.75	223.69	103.73	376.07	576.20	513.74	261.92	622.94	659.45	608.71	376.20	53.50	285.03	853.32	986.63	970.95	223.61	78.51	353.44	113.51	624.35	429.57	788.13	646.99	233.72	867.13	763.95	989.84	130.00	315.02	337.27	208.75	537.71	440.00	583.82	113.91	952.74	844.74	735.85	612.20	453.45	112.05	664.69	737.47	964.37	651.32	708.42	187.98	728.83	61.86	300.49	353.18	490.43	88.61	999.17	723.16	954.74	763.12	713.00	84.74	78.14	50.27	292.49	614.85	
489.27	875.31	727.76	442.02	720.05	463.61	54.21	173.49	574.66	717.91	909.97	539.03	369.23	618.39	726.01	98.06	679.25	26.49	450.24	169.68	114.11	449.41	891.84	68.85	212.53	604.84	152.59	289.67	654.11	444.08	903.52	143.38	319.39	631.27	584.40	39.44	94.88	637.61	211.93	668.55	355.52	121.90	207.57	723.74	739.29	932.58	820.80	418.53	958.07	271.04	587.21	72.18	719.46	479.05	140.03	930.99	83.89	291.62	220.66	736.99	734.70	124.18	879.37	54.09	754.45	463.77	92.53	848.34	101.38	303.46	
516.88	455.89	424.35	723.45	179.63	163.64	656.03	999.44	581.17	614.11	270.48	168.39	685.29	988.94	646.44	824.32	919.92	729.32	115.94	140.58	466.32	849.65	263.76	345.69	902.74	18.21	808.46	994.27	865.55	908.84	297.73	382.43	364.73	721.08	105.89	543.36	883.72	760.92	542.80	464.89	375.03	812.28	632.28	60.31	801.21	278.71	883.64	721.14	8.04	998.58	860.72	473.36	848.23	124.48	818.05	750.96	141.70	626.51	745.23	7.25	535.34	42.96	388.68	899.07	763.03	493.57	442.43	646.75	254.49	984.23	
111.64	628.52	796.51	742.92	687.83	597.72	21.64	571.47	318.85	28.68	570.05	179.58	501.03	418.27	303.06	319.08	169.23	443.76	944.59	913.47	450.01	479.93	955.42	837.69	379.01	718.46	331.26	820.44	365.21	584.75	804.67	475.85	213.27	601.18	218.77	900.10	198.89	239.41	471.57	516.75	267.09	41.61	695.32	767.12	458.88	997.38	86.20	627.12	441.14	30.79	540.58	890.15	509.73	496.00	727.83	887.73	214.46	59.09	708.17	578.67	642.84	512.84	54.52	855.11	114.02	272.30	755.21	311.91	510.71	226.77	
827.66	776.79	267.39	522.99	543.91	725.27	520.37	629.11	352.39	960.51	658.91	891.97	850.65	168.63	387.97	578.49	56.37	601.43	636.58	763.54	180.10	279.43	276.38	233.62	134.54	389.40	504.92	888.74	700.31	15.63	115.52	527.97	791.42	381.90	50.95	335.33	107.17	570.32	963.44	458.56	530.83	622.34	350.53	381.49	789.98	737.50	958.98	845.35	338.93	595.56	608.89	518.03	873.98	884.27	750.66	8.52	273.66	255.58	896.26	972.97	270.20	11.78	500.94	61.62	392.69	550.89	395.95	498.86	121.22	359.39	
956.42	651.05	980.73	306.94	32.54	770.71	44.44	990.51	616.06	382.37	586.07	224.94	899.40	460.06	109.21	650.06	467.57	381.87	904.63	363.84	354.84	174.84	374.62	854.78	235.46	766.31	405.68	630.41	265.16	525.89	988.79	221.58	176.95	969.53	527.52	208.48	740.24	570.96	199.00	356.29	952.33	784.07	580.23	851.73	244.13	688.44	501.78	710.70	70.31	406.42	74.54	424.16	580.26	448.16	278.94	814.71	214.47	683.61	445.12	478.63	209.51	433.91	699.21	385.46	403.44	226.73	592.94	143.67	796.69	790.94	
498.96	749.02	575.01	79.20	600.75	818.13	766.64	102.53	528.84	835.95	507.95	602.37	260.11	88.21	50.53	538.05	901.92	264.00	221.66	347.04	741.63	430.17	779.95	440.85	814.63	183.39	666.58	407.57	326.06	463.27	198.51	824.02	212.29	772.51	902.22	812.04	590.65	668.86	913.58	119.48	504.82	421.53	720.86	763.93	508.74	770.39	301.98	410.66	34.39	522.64	756.70	775.03	951.82	536.65	215.87	766.44	719.04	881.45	174.01	45.10	344.72	371.52	868.12	556.02	144.03	770.35	368.06	733.68	439.21	281.64	
852.16	943.03	702.17	573.02	706.96	210.91	343.41	8.94	620.57	376.81	530.58	377.27	151.83	482.39	912.92	366.70	248.84	631.96	248.15	421.85	676.06	591.88	792.37	544.18	147.89	935.40	314.53	514.95	669.08	752.74	795.59	521.25	695.77	497.76	94.27	402.73	707.67	436.68	410.67	328.23	812.48	940.24	704.50	963.31	422.64	617.42	330.02	670.47	249.38	577.17	92.33	924.44	169.05	883.70	468.63	315.94	819.10	782.16	829.89	488.18	534.90	625.48	9.43	230.67	123.24	102.69	632.40	829.90	538.37	43.07	
158.14	350.86	982.31	861.64	314.17	404.95	479.06	643.19	75.42	727.45	220.36	166.75	651.89	388.41	50.44	120.52	703.35	868.54	901.68	533.24	356.72	436.58	158.72	365.15	666.25	280.96	466.85	298.65	110.86	5.22	340.72	268.00	355.08	323.03	129.64	668.25	726.98	607.70	311.44	801.40	335.15	530.80	967.14	986.04	918.20	17.58	106.57	621.55	885.13	8.25	154.79	241.85	443.83	312.52	606.00	110.08	592.47	72.85	407.73	702.34	77.07	747.45	969.34	431.15	70.48	98.97	99.39	796.46	705.68	409.83	
597.86	40.83	939.62	565.00	26.87	857.83	581.58	132.44	479.38	466.71	139.68	633.18	707.56	582.51	944.69	313.56	691.59	537.17	385.41	99.33	239.50	461.48	845.78	208.84	891.63	915.27	306.81	990.02	711.73	12.49	399.85	309.58	52.32	339.48	873.58	78.19	197.31	455.17	209.63	675.69	920.88	348.32	308.87	628.44	929.83	253.56	941.00	621.42	789.73	326.41	719.74	29.23	786.90	565.52	237.07	678.53	480.79	542.89	668.55	192.52	554.38	68.40	501.10	605.70	406.88	374.68	682.89	603.19	828.84	891.52	
278.88	749.72	239.84	586.75	378.16	169.67	839.31	319.15	790.08	629.04	644.57	509.83	657.27	431.46	75.35	893.34	109.99	555.14	436.23	777.54	746.66	989.61	844.94	247.75	595.31	251.82	621.43	278.21	854.01	450.28	169.73	132.89	200.00	408.57	718.64	577.15	577.24	557.94	895.31	367.32	186.98	539.88	876.15	843.25	970.34	950.50	736.60	80.33	505.64	172.83	856.87	252.30	162.44	701.81	499.05	756.76	952.64	120.49	34.96	806.65	569.77	203.69	938.54	768.77	611.27	657.18	345.92	188.50	215.12	241.23	
554.82	401.10	780.11	430.97	244.35	750.44	381.47	979.95	829.77	886.12	152.78	686.64	138.42	314.22	388.45	636.47	70.98	341.09	755.96	104.94	147.73	325.73	307.63	86.27	94.49	917.90	742.45	439.41	106.40	956.57	679.64	660.23	357.67	459.75	91.20	601.02	210.19	471.68	580.97	39.96	357.79	732.75	725.60	495.21	46.97	114.05	131.68	116.95	454.14	886.64	220.89	600.87	212.37	527.53	686.15	305.86	445.43	428.60	744.27	550.83	385.16	423.91	211.06	741.83	882.66	301.26	342.86	92.85	771.94	922.83	
131.82	129.73	655.58	856.42	623.94	701.55	969.47	754.62	817.50	423.61	641.26	38.40	24.48	852.63	564.92	709.62	158.49	10.35	138.22	901.76	560.18	522.38	325.67	770.24	264.22	208.33	71.50	606.08	300.19	842.44	528.90	431.00	971.16	184.48	287.42	595.10	885.03	256.89	349.72	702.54	679.49	989.98	739.93	702.97	842.61	304.86	412.60	1.09	314.20	549.82	901.85	873.39	72.20	227.53	643.63	335.42	434.86	714.13	940.50	734.05	556.56	469.40	165.05	527.72	652.88	451.47	122.82	537.92	707.36	471.54	
240.46	386.85	461.52	979.39	89.82	304.13	284.24	501.42	304.22	597.45	51.24	206.07	470.84	122.44	432.60	114.46	456.87	866.46	827.59	397.36	600.50	384.15	865.76	764.55	910.87	518.65	216.02	33.70	56.57	922.38	504.24	296.02	309.23	964.76	275.41	398.05	268.89	558.66	898.47	572.11	156.10	948.71	777.18	625.94	71.16	209.78	739.40	527.03	76.23	566.99	923.39	675.73	950.13	789.15	440.29	861.00	307.80	655.31	893.70	363.37	577.68	397.94	658.39	885.91	362.70	932.80	283.96	630.59	491.45	182.44	
202.70	646.56	131.15	978.88	272.50	201.31	188.65	11.90	727.33	263.88	577.89	650.72	938.62	528.02	439.88	378.91	389.02	746.68	34.21	282.72	110.05	610.89	679.66	767.43	496.81	42.36	700.23	779.77	671.95	191.68	961.20	873.65	837.24	92.35	852.52	109.74	292.66	41.18	120.64	20.00	304.06	697.52	669.72	242.68	225.54	109.60	620.58	613.56	855.28	653.80	895.29	964.32	264.69	574.95	731.76	760.50	616.31	431.99	540.26	288.26	622.67	501.47	161.91	459.91	592.82	14.44	568.65	884.48	54.61	688.29	
903.48	357.67	385.81	573.20	599.35	610.35	681.80	219.94	223.91	537.08	872.73	119.20	501.40	137.42	693.15	233.16	896.92	309.46	664.15	437.18	596.72	286.82	937.65	757.63	745.73	530.46	771.07	314.38	414.94	824.68	2.66	318.42	182.36	387.47	890.62	780.71	996.82	572.42	999.64	220.73	109.49	872.37	338.92	609.89	9.79	32.07	842.05	905.71	340.53	506.20	342.89	936.25	792.02	280.54	693.88	537.74	810.00	464.95	851.12	224.94	289.64	852.79	542.37	470.99	240.26	432.99	251.70	237.08	5.40	251.35	
456.80	113.90	123.72	794.73	722.79	132.52	825.80	564.84	38.23	166.33	71.04	380.12	102.57	862.06	659.65	795.46	399.80	469.65	260.41	250.93	693.60	549.05	103.71	235.96	20.04	342.97	667.95	270.75	579.05	672.36	521.10	35.85	785.25	643.82	829.58	508.05	775.33	655.38	72.89	812.56	820.71	142.94	192.68	922.28	4.99	851.33	717.74	403.80	320.98	977.15	653.72	14.58	526.20	756.44	249.54	545.25	99.41	916.49	814.99	677.46	588.85	336.09	712.31	374.10	978.91	541.90	881.15	754.24	197.28	953.04	
566.80	17.98	95.98	758.47	939.26	99.97	609.80	657.00	502.77	929.79	634.15	156.49	943.37	160.36	911.93	192.91	704.60	11.35	109.41	519.59	687.81	697.26	854.68	400.12	71.36	833.59	941.01	951.51	587.83	138.29	904.56	154.62	155.27	999.53	912.10	94.54	99.51	521.90	750.54	601.28	451.69	384.70	756.77	395.05	544.05	668.71	586.96	248.65	679.05	695.37	767.25	366.86	392.62	621.93	765.97	462.98	455.52	706.99	414.50	43.35	844.28	319.05	196.97	998.55	318.59	109.07	93.09	417.09	629.96	842.63	
18.37	81.65	227.33	774.14	475.70	770.38	442.85	62.66	19.03	121.90	757.03	785.28	487.76	149.66	407.21	253.73	611.64	861.73	959.72	26.14	904.08	804.00	344.19	101.05	802.55	661.78	209.11	894.64	78.87	838.08	737.27	96.24	918.73	963.59	869.39	394.43	733.97	312.24	456.09	752.00	433.14	213.12	537.28	919.89	361.78	943.49	173.62	972.42	805.22	133.34	997.56	709.30	936.34	341.75	809.35	738.89	3.53	18.46	633.53	81.40	855.54	370.80	176.64	774.26	334.39	46.03	168.69	68.36	357.26	623.79	
819.37	789.40	835.91	356.65	709.29	197.69	300.14	881.91	170.11	105.36	15.25	167.67	813.66	950.59	508.42	623.01	689.49	510.94	640.47	323.01	591.34	496.01	692.81	766.98	270.27	27.20	812.01	437.96	94.56	169.27	61.75	912.93	957.67	896.66	269.58	666.96	94.35	568.72	548.87	263.46	673.08	563.12	430.13	486.74	513.72	937.55	109.75	203.20	448.49	749.22	525.21	39.83	245.22	218.03	805.81	514.49	244.23	617.82	951.46	337.79	786.09	13.21	250.72	743.76	908.87	519.30	410.72	3.22	88.02	958.58	
265.68	760.09	521.70	694.81	246.83	35.42	632.35	355.58	237.62	80.84	104.80	761.84	119.68	349.02	978.86	924.49	862.52	223.09	542.31	813.97	559.88	328.41	826.18	809.60	72.17	735.05	328.90	481.88	737.27	415.92	440.47	2.95	176.01	961.17	696.75	421.85	995.59	329.11	776.43	233.21	408.95	880.22	994.05	527.63	229.24	972.91	452.12	91.76	196.00	993.43	904.73	754.88	321.84	730.91	564.48	393.01	465.96	892.38	873.89	203.23	308.30	314.36	205.18	483.32	275.53	900.93	904.16	271.12	230.04	680.59	
503.34	637.99	560.81	497.39	165.61	789.06	470.30	616.73	879.82	665.30	610.16	784.55	420.17	931.00	515.47	983.66	324.00	980.43	876.04	197.89	183.66	184.35	511.25	387.84	666.66	785.78	288.77	570.83	56.91	517.81	251.42	559.24	155.79	811.23	56.63	320.40	600.29	525.93	936.13	480.11	191.23	546.29	264.66	610.40	477.29	779.12	594.06	800.29	759.55	470.10	997.19	942.21	653.45	508.44	330.05	320.11	294.22	617.82	889.94	350.12	135.63	141.35	908.37	290.42	951.59	964.00	609.82	551.87	489.93	545.96	
31.98	680.16	92.25	295.64	290.56	568.54	74.76	883.62	368.84	833.31	353.72	366.02	775.52	7.17	873.46	105.58	326.28	167.68	722.40	216.22	516.80	857.03	356.57	425.17	147.45	308.16	389.17	756.27	859.03	878.10	302.23	890.01	558.26	393.48	185.65	847.83	961.02	259.40	731.45	329.86	92.72	85.18	694.88	867.24	91.35	568.34	971.82	416.63	735.01	694.22	631.84	251.81	551.24	987.42	675.98	697.69	295.57	65.15	453.96	154.60	942.25	755.18	44.61	500.51	148.66	229.26	348.34	109.68	487.66	79.79	
438.54	579.38	163.97	133.42	446.62	254.32	700.76	418.44	669.94	435.77	112.65	301.79	686.58	662.89	289.21	362.56	360.58	583.78	426.71	813.54	737.38	368.96	568.72	781.00	868.48	716.38	10.26	216.82	825.07	496.92	295.61	263.61	76.30	458.58	396.03	521.92	711.90	96.79	939.36	381.85	531.56	52.01	682.63	218.14	713.90	970.84	579.70	74.49	554.62	6.41	887.03	292.00	374.38	455.75	73.00	242.85	172.13	82.25	458.67	996.20	578.17	753.28	259.81	653.47	211.87	654.83	175.39	922.77	750.62	114.75	
304.62	282.18	165.76	986.25	499.32	878.66	957.09	79.02	952.15	511.71	84.44	839.17	802.71	457.81	294.92	874.70	699.67	466.05	955.96	158.34	462.25	534.13	910.62	721.06	187.60	122.49	375.89	362.00	45.26	126.51	475.75	348.88	407.69	640.50	335.13	906.01	519.16	292.22	984.04	471.31	802.93	68.47	310.48	605.64	525.29	604.40	480.34	224.96	70.46	436.30	382.29	531.71	969.43	292.91	252.77	157.03	414.40	627.66	518.02	458.67	753.18	992.77	806.54	160.87	633.27	141.67	66.88	152.44	432.89	50.92	
622.75	235.82	118.39	932.23	840.45	642.68	536.64	320.79	866.64	606.09	756.09	248.93	137.81	725.52	540.84	389.58	881.54	954.25	17.24	399.57	412.91	769.42	392.34	219.46	929.29	25.61	360.13	995.18	177.05	792.02	46.10	798.80	27.83	163.49	731.03	867.29	805.17	267.66	188.08	671.81	872.76	943.17	919.74	10.56	668.69	460.58	399.14	550.23	414.83	415.38	948.80	826.75	184.81	341.14	46.21	114.10	365.75	405.33	109.28	541.80	197.35	154.37	340.59	224.18	316.87	71.62	91.47	122.04	338.28	278.55	
792.85	211.04	221.72	712.59	220.61	889.41	173.17	618.75	439.64	587.01	34.13	388.44	413.75	217.94	728.58	458.96	331.04	94.32	863.29	439.31	635.12	60.64	592.69	974.71	283.83	908.55	46.33	374.30	30.59	383.61	651.85	822.44	593.65	872.57	535.03	813.26	761.98	707.20	432.01	201.62	294.21	465.14	589.05	706.96	682.07	317.63	165.92	13.11	410.95	29.21	451.42	46.07	88.86	44.11	20.79	371.68	951.66	66.12	744.98	981.25	448.73	396.84	803.69	42.39	269.41	338.72	854.65	31.39	45.92	286.65	
232.00	339.13	750.79	820.06	46.09	432.87	137.69	211.01	444.98	547.64	239.22	895.40	592.71	327.07	938.51	612.50	697.76	890.17	677.62	442.74	871.42	126.35	838.58	675.11	167.74	107.99	13.83	22.38	138.37	58.75	308.04	369.38	396.88	58.83	189.44	441.96	490.70	326.12	651.97	934.67	872.76	890.19	830.07	465.48	217.26	768.58	77.98	914.02	658.75	754.60	356.77	530.17	879.95	195.34	205.28	47.69	302.33	218.11	69.07	439.71	275.86	376.11	808.08	671.74	433.94	996.52	113.70	923.63	322.64	764.67	
858.31	195.41	654.86	688.38	659.88	871.12	456.96	736.86	785.15	115.70	491.46	141.91	644.87	371.41	336.26	849.15	418.09	637.59	67.26	486.16	77.29	342.12	861.27	884.37	13.86	295.21	880.89	126.57	218.84	203.53	890.24	77.15	397.94	545.10	764.53	57.82	416.23	221.49	793.69	201.37	336.19	285.15	342.28	980.06	655.56	677.54	829.22	73.65	315.12	895.48	558.81	391.42	237.60	420.09	275.79	250.47	714.30	156.68	376.03	932.14	359.22	266.27	9.29	756.16	810.38	772.82	812.98	226.60	993.31	606.67	
426.97	329.50	890.81	768.26	309.57	546.37	445.80	138.78	619.02	759.92	34.26	177.83	151.34	270.86	596.92	426.13	520.33	311.22	581.81	895.36	243.36	940.03	161.63	251.66	696.19	971.01	24.48	509.17	197.61	17.79	115.84	623.59	346.30	6.66	391.85	654.87	552.03	836.64	792.65	171.05	596.56	825.91	347.88	746.90	96.77	943.80	173.03	616.10	255.02	753.84	511.46	497.39	693.87	672.09	748.04	390.06	643.10	771.53	898.24	839.72	788.32	14.08	463.30	134.62	19.74	854.15	788.48	570.76	690.79	581.13	
740.81	287.35	407.04	88.69	34.25	502.82	32.49	206.27	118.92	286.51	959.11	629.38	782.90	652.98	301.47	530.94	43.05	943.57	302.47	940.28	783.29	90.79	953.36	246.59	224.41	972.10	100.74	12.89	542.86	790.53	593.03	283.67	77.89	999.07	371.36	111.14	501.89	402.85	316.41	619.80	688.36	275.52	249.18	471.26	927.51	549.65	2.20	969.55	493.22	303.66	909.84	276.51	393.45	863.20	522.10	616.86	835.30	621.85	628.75	378.16	412.38	221.77	660.83	489.27	220.84	32.19	599.40	721.73	434.04	914.81	
341.54	122.40	190.34	589.72	592.66	117.84	139.37	593.86	87.39	631.59	896.52	996.23	907.10	289.97	859.43	429.20	905.83	694.73	51.05	534.58	72.89	462.43	755.35	732.72	950.70	975.20	763.91	550.10	696.93	197.95	464.91	38.46	319.35	654.25	627.18	911.01	771.09	765.55	504.86	857.49	397.14	401.38	853.72	304.23	690.36	713.15	732.44	596.19	407.88	782.48	130.77	479.77	244.92	885.12	212.49	195.61	860.31	975.40	744.71	557.24	173.36	209.63	594.71	491.71	862.88	221.89	402.72	633.97	986.43	906.58	
491.46	383.57	307.97	345.18	686.80	997.32	58.32	419.24	593.51	465.20	201.73	723.28	943.97	445.64	608.39	156.45	640.25	468.71	131.86	384.97	25.95	304.21	593.60	619.65	794.92	456.48	840.54	197.64	90.45	826.97	104.22	580.91	210.54	411.19	925.09	896.35	408.51	982.41	315.59	2.02	447.61	516.31	724.30	391.57	960.95	332.69	547.03	601.21	800.40	677.88	985.17	825.34	981.09	578.77	445.00	776.01	35.25	285.54	972.65	124.70	112.51	76.87	704.61	322.05	487.06	629.69	218.40	894.57	612.10	532.99	
895.59	59.71	49.30	619.89	450.28	10.25	951.58	996.31	610.46	751.97	674.20	595.64	577.32	655.29	174.41	22.31	431.30	208.66	306.85	403.96	332.36	418.36	479.83	36.96	739.41	965.88	665.66	956.81	860.45	277.76	489.80	756.04	336.47	538.10	375.93	785.75	547.35	327.50	782.07	157.81	79.47	456.26	752.45	655.79	111.55	925.85	677.10	541.86	134.51	982.95	944.81	465.86	401.30	424.64	501.83	140.71	390.52	167.48	97.52	250.97	444.24	586.32	7.01	779.71	124.41	381.94	565.46	670.76	708.44	347.53	
