70
70
42
375     37
312     31
489     48
193     96
143     71
359    107
227     22
317    126
238    119
405     81
312     93
151     60
279     55
250     75
 52     20
218     43
201    100
191     19
377    150
194     97
 96     38
305     61
484    145
363    181
340     68
 70     21
183     73
384    115
491    147
481     48
284    142
450    180
430     43
164     65
121     36
 36     18
497     49
231     46
 58     11
 28     11
457     45
 38     15
396    118
304     60
257    102
419     41
 88      8
120     60
220     44
419    125
335    134
143     57
381    152
 32     12
169     16
423     84
128     25
361    144
190     76
121     36
439    175
 82     24
119     35
139     13
179     53
266    106
213     42
 55     16
 90      9
128     64
626.07	826.14	982.05	163.39	69.94	591.66	628.31	158.33	775.70	725.18	531.28	267.96	42.51	544.03	493.09	745.93	121.56	569.75	15.10	545.90	13.98	661.52	361.69	87.96	362.79	678.39	574.40	197.45	169.62	206.31	53.97	794.70	32.45	36.02	957.09	101.39	626.68	585.40	258.72	402.37	310.57	788.99	669.34	352.09	333.02	162.43	98.02	453.59	731.18	112.12	998.49	744.16	772.64	360.18	831.12	135.43	38.57	405.52	331.89	207.20	610.83	384.85	1.89	642.29	419.87	957.98	742.67	46.55	543.38	1.39	
447.92	852.95	789.38	117.26	205.04	122.41	278.69	302.05	574.99	9.87	413.17	573.48	753.03	185.82	932.66	584.15	320.25	970.23	988.67	651.14	177.43	599.51	35.99	178.32	241.79	454.86	136.30	983.47	500.41	678.68	983.86	947.33	531.63	773.24	64.59	735.66	894.64	342.28	37.72	469.64	351.15	449.89	43.12	104.18	634.71	974.78	687.33	953.96	945.01	676.00	605.10	122.44	275.51	640.09	299.76	516.30	94.96	435.06	499.77	594.37	113.74	483.62	541.71	644.37	256.86	605.30	380.03	151.51	946.58	416.75	
620.15	297.73	865.65	662.26	400.91	500.36	637.04	88.24	454.32	582.05	763.24	59.42	703.49	38.75	698.52	3.25	554.05	792.47	437.31	53.81	386.84	550.05	536.44	927.55	194.42	792.30	532.85	573.45	942.81	479.43	989.21	562.95	776.16	854.85	225.22	177.07	355.21	861.26	264.31	808.53	443.30	27.55	866.95	146.79	65.30	565.47	149.04	618.34	357.94	585.35	671.16	743.78	135.40	207.59	671.33	328.82	998.89	204.18	901.27	941.70	682.61	890.48	504.65	458.77	745.33	728.87	634.84	100.54	590.12	898.15	
908.07	33.43	924.70	775.02	179.22	989.00	340.48	327.27	607.34	697.42	911.62	278.50	441.20	47.02	485.09	112.53	374.84	483.99	315.71	276.11	425.69	997.32	166.59	929.34	456.09	910.92	658.21	90.93	11.46	248.33	988.08	918.52	280.76	912.78	693.54	458.99	901.78	34.02	785.25	509.12	730.44	696.87	786.62	171.64	742.89	271.71	283.17	117.73	754.70	597.88	392.85	180.38	595.20	558.44	109.72	51.29	469.36	766.93	141.22	479.81	15.26	129.30	398.34	295.03	42.08	91.87	753.02	942.85	124.89	538.27	
451.97	854.33	235.14	238.59	25.97	977.03	509.30	308.14	94.77	264.00	905.03	486.61	443.38	500.23	45.05	552.10	550.52	513.41	319.03	690.74	992.22	333.29	819.04	390.55	627.32	860.11	481.43	380.34	802.96	605.32	917.61	254.94	459.65	152.75	492.52	484.62	129.78	1.82	791.77	223.55	264.82	696.79	709.16	707.20	197.03	753.21	259.30	746.55	266.61	577.33	437.29	258.83	909.62	256.33	648.38	536.95	116.44	129.81	916.28	918.41	734.13	833.89	173.34	193.79	985.64	664.87	677.41	115.42	665.69	469.18	
337.96	929.51	165.97	47.12	636.71	362.00	799.33	895.01	108.55	65.94	472.34	544.84	323.77	381.96	800.16	971.15	917.91	915.60	100.96	834.19	834.01	834.10	668.08	7.35	27.88	653.72	671.22	704.29	768.14	336.91	173.47	106.10	266.42	338.44	152.22	902.13	699.43	950.55	797.14	806.98	16.49	269.48	351.81	339.25	650.44	151.98	310.40	568.35	67.58	410.36	402.54	900.59	244.46	70.63	906.95	271.34	723.35	578.16	974.63	491.49	914.07	148.09	596.59	180.50	485.53	747.82	82.63	184.96	698.36	878.77	
990.94	713.85	148.25	342.76	53.10	797.69	493.73	362.50	366.04	560.32	771.86	767.58	460.91	16.32	837.20	367.86	286.66	560.55	945.02	261.29	52.04	859.10	408.38	647.63	39.59	892.91	395.45	121.22	77.87	93.81	998.99	68.81	806.66	147.24	410.57	858.76	943.93	903.30	221.26	309.96	463.62	992.12	77.54	923.53	8.45	913.74	291.39	294.11	474.29	236.41	554.39	525.33	95.51	961.77	172.97	134.10	854.68	567.41	254.32	931.56	660.22	253.31	999.37	466.88	399.55	409.94	325.64	343.48	313.24	545.90	
652.44	775.87	538.02	728.99	699.40	545.47	642.73	989.79	838.58	117.02	226.20	392.97	641.36	320.71	354.74	813.32	453.81	209.43	380.74	707.13	140.99	40.96	959.45	140.36	506.84	359.00	549.30	831.48	701.48	861.54	377.38	353.92	637.41	914.41	82.91	336.80	459.88	724.64	326.59	298.45	840.66	551.79	690.42	482.02	871.50	45.17	295.34	325.32	253.60	675.08	32.45	393.58	715.04	990.89	532.94	221.88	349.89	82.23	53.36	51.37	942.77	429.74	404.30	580.18	344.15	486.21	915.98	803.03	210.84	242.58	
101.48	51.51	793.37	790.91	532.53	664.88	835.07	826.87	989.19	88.67	501.95	21.64	481.25	216.99	12.53	14.19	437.87	361.43	95.42	490.23	411.80	38.20	918.97	815.10	617.37	263.12	301.31	533.36	66.15	511.15	774.93	166.63	561.66	568.30	956.54	94.18	233.18	791.61	920.05	222.37	879.28	422.00	243.01	360.53	637.99	254.55	373.72	75.86	614.97	468.14	565.09	26.78	505.33	484.06	840.88	122.71	746.18	142.18	655.06	811.34	652.33	430.00	976.97	213.99	997.30	933.51	307.17	230.48	725.12	227.23	
451.85	604.40	648.23	693.86	963.93	286.22	947.41	337.65	361.08	562.38	804.79	925.17	588.16	310.12	409.23	429.03	431.83	155.41	570.22	86.89	965.75	222.55	515.89	942.72	435.54	513.19	876.23	741.71	742.68	601.35	967.94	194.53	205.74	616.17	887.39	169.67	901.39	834.80	506.32	262.47	397.18	311.11	187.64	984.34	620.23	595.87	413.37	52.06	750.28	982.59	137.95	716.03	205.14	652.84	658.75	639.68	166.04	534.98	381.40	907.71	136.32	349.34	102.24	341.07	964.51	988.63	509.74	865.90	823.43	16.06	
128.37	220.61	326.17	315.02	204.95	945.39	909.89	617.33	996.45	660.17	599.92	134.40	376.20	804.06	786.24	34.95	443.74	951.28	568.93	824.14	858.99	704.25	173.48	960.23	45.32	137.98	948.87	554.06	3.89	772.30	569.12	131.26	991.91	894.28	445.28	196.86	839.68	355.16	813.18	836.13	15.33	413.10	969.53	390.53	217.16	755.77	424.49	659.90	707.06	992.42	484.03	566.05	696.67	656.51	526.28	740.99	793.49	475.15	295.05	796.38	247.45	863.16	926.64	239.35	757.45	371.92	435.21	597.13	726.08	248.40	
433.25	740.41	660.50	402.78	130.95	876.66	158.56	554.43	536.55	864.61	546.85	20.59	430.66	243.52	676.10	955.95	983.51	469.59	431.10	278.56	265.97	677.54	141.72	192.62	915.89	898.17	563.53	351.11	495.30	289.61	598.50	927.55	30.02	259.00	330.33	159.97	135.65	487.89	713.41	671.21	352.50	260.26	690.80	782.16	502.78	366.90	738.11	486.29	835.49	169.20	763.85	101.46	845.74	904.57	293.08	761.64	802.75	855.61	112.74	298.04	145.22	710.24	225.59	174.25	968.24	554.92	333.22	103.90	42.81	46.63	
774.10	394.31	305.88	464.90	176.47	807.66	830.80	913.58	293.96	666.28	82.78	57.81	766.75	927.52	961.38	59.82	689.16	764.13	914.44	800.90	62.17	59.66	511.14	286.76	232.91	479.38	840.69	565.13	582.28	882.50	610.76	356.38	276.81	915.64	820.28	452.28	723.30	651.08	365.85	17.26	317.37	447.63	74.07	84.11	375.15	35.45	142.94	64.31	798.58	57.37	864.21	859.75	116.03	375.35	146.52	347.94	853.73	986.20	912.07	436.01	868.70	522.83	791.39	145.51	438.47	611.68	596.79	161.77	262.76	961.64	
178.04	579.12	409.28	251.11	662.24	783.43	285.56	804.17	846.74	84.14	860.54	710.95	942.90	975.58	86.29	89.41	323.52	939.02	75.62	235.59	375.03	943.32	757.42	166.43	88.83	195.89	777.10	684.62	356.67	39.86	646.26	533.71	617.98	55.54	783.81	280.22	837.96	69.38	84.39	684.70	152.52	943.94	395.65	95.41	919.51	480.94	183.83	243.04	419.97	258.44	477.63	794.00	201.76	235.05	959.43	289.59	429.95	736.53	973.21	785.62	775.39	619.47	319.33	393.37	674.00	103.14	672.59	511.97	171.52	755.98	
196.67	323.03	699.92	591.32	417.45	619.44	72.26	600.27	861.47	491.23	857.71	339.10	285.23	59.47	573.16	244.65	348.06	3.11	980.18	321.27	787.72	755.57	939.74	107.05	148.95	613.74	209.19	820.54	125.70	379.71	576.53	321.37	701.74	276.45	911.69	119.19	894.88	982.95	718.46	756.35	474.18	576.18	95.45	758.41	634.65	667.61	3.06	981.71	669.72	982.24	302.98	457.44	737.82	242.72	563.49	885.76	855.45	771.68	706.30	980.16	151.38	282.83	301.53	852.12	558.28	213.23	970.31	453.16	196.18	688.77	
209.51	669.36	264.95	303.96	427.76	898.60	970.57	429.82	880.31	640.29	412.07	183.29	97.73	149.88	425.01	660.22	35.64	280.46	431.90	740.95	260.62	582.28	23.78	561.16	434.41	581.05	773.38	404.72	34.21	968.56	93.49	242.72	637.92	357.43	545.68	65.68	256.03	516.26	494.50	136.34	156.55	905.57	318.63	253.27	55.45	742.64	912.49	90.10	23.10	344.39	830.04	282.73	925.67	852.82	842.88	360.07	433.87	616.26	763.79	467.08	584.83	856.28	708.80	222.74	213.71	254.49	287.43	468.74	769.74	780.93	
604.09	925.29	686.50	921.72	178.56	740.95	664.36	91.05	830.05	686.46	434.44	660.09	968.19	360.11	512.91	811.07	719.18	945.79	427.34	482.97	412.87	12.16	339.25	121.68	233.91	551.97	375.16	520.33	20.71	144.91	301.26	623.80	70.19	986.76	545.52	247.76	727.71	209.88	337.81	557.76	895.34	771.25	217.85	863.53	131.36	729.76	674.60	849.54	675.55	101.94	332.51	88.42	113.10	670.77	209.10	346.01	222.73	583.26	865.34	242.45	727.16	166.60	865.24	796.36	153.36	410.76	44.11	880.07	619.63	380.92	
437.83	514.97	152.17	654.69	378.50	282.53	384.45	53.11	132.07	60.00	154.04	463.58	147.42	266.15	134.35	355.52	611.15	356.08	937.78	476.49	597.53	664.94	642.09	462.77	461.30	794.45	872.53	504.41	674.52	492.16	884.33	112.36	7.14	36.50	766.04	384.64	318.03	150.49	436.74	449.09	209.49	589.79	911.67	355.91	854.93	46.02	710.43	466.09	401.10	648.20	941.58	997.63	313.14	583.66	460.40	773.44	378.11	332.93	277.85	52.64	824.09	162.19	163.99	830.22	197.69	929.04	214.86	514.72	79.53	650.61	
962.81	288.02	240.39	874.48	642.93	95.33	919.50	353.35	560.41	320.61	1.56	501.99	318.24	313.70	85.65	777.64	87.14	462.76	110.57	363.99	514.40	933.66	525.18	677.40	763.88	721.87	606.43	977.74	236.58	684.96	628.35	199.39	971.97	867.74	73.87	614.90	962.07	992.38	967.26	522.48	312.99	967.81	24.47	630.23	281.51	109.12	407.86	367.66	570.88	517.43	730.65	85.28	451.09	255.83	761.68	214.97	976.70	368.11	192.71	213.28	53.07	820.06	411.67	25.04	687.80	484.55	638.95	649.87	476.93	606.20	
172.35	788.91	574.02	195.82	419.14	854.53	303.94	826.00	222.19	873.82	343.43	951.84	958.11	793.52	207.67	719.79	8.49	184.37	87.90	200.20	396.65	139.97	20.26	807.32	164.01	707.07	291.87	801.96	356.94	767.80	408.16	528.29	556.71	981.18	723.12	974.85	835.71	27.05	800.86	57.89	899.88	144.29	9.73	857.98	936.81	216.40	577.77	944.30	399.77	664.67	144.50	795.42	803.64	163.76	602.75	966.65	869.83	893.62	768.61	226.77	661.42	176.78	754.06	218.13	157.95	477.18	192.98	992.66	503.23	992.84	
50.55	403.11	137.13	59.28	261.09	73.94	274.69	837.87	18.25	673.46	502.54	161.75	468.88	306.18	324.51	71.63	272.83	194.34	964.25	41.45	420.11	625.67	217.22	174.17	842.80	374.17	650.35	35.78	366.83	153.59	28.62	416.38	555.70	164.75	474.66	815.79	237.70	748.35	653.66	254.94	421.81	156.19	415.69	889.69	461.37	739.20	960.32	733.21	932.54	924.57	773.65	352.65	550.24	989.88	525.83	393.03	364.05	176.18	427.81	729.88	328.76	455.43	146.26	883.46	619.18	619.93	699.25	855.88	368.28	352.91	
110.82	789.09	508.10	525.51	678.78	968.48	264.71	639.10	701.68	197.25	563.67	475.34	548.91	113.90	465.22	74.73	505.94	828.27	249.91	932.75	558.15	577.68	388.18	703.41	461.14	7.37	323.34	160.39	862.25	690.62	512.30	972.07	479.71	20.40	497.58	158.49	987.88	761.30	796.59	689.56	957.55	360.25	164.90	506.46	473.16	629.12	580.19	978.09	457.39	829.10	910.84	15.54	406.78	299.03	717.95	866.91	305.40	41.30	27.30	167.64	730.92	538.60	139.72	210.63	558.00	636.30	368.11	545.87	397.60	164.70	
235.44	355.15	523.95	399.34	860.60	996.11	28.46	440.79	974.20	484.84	269.89	885.04	499.38	675.67	184.07	217.33	542.58	488.47	257.63	568.88	655.11	987.54	107.47	793.83	198.17	664.47	430.13	565.29	210.35	826.72	728.98	444.78	181.87	252.94	843.12	42.47	249.04	870.58	482.26	223.24	355.42	751.15	108.29	853.80	426.82	291.36	71.13	968.40	778.82	327.76	537.27	433.94	315.30	643.75	227.76	512.47	308.22	656.89	77.76	517.57	483.62	805.74	961.35	664.49	58.68	804.47	705.96	306.72	675.05	188.22	
528.97	30.47	938.38	636.26	883.27	365.19	926.61	953.40	333.59	705.44	281.16	869.87	139.37	595.46	513.61	366.14	107.93	820.83	23.03	184.69	338.40	505.64	989.44	299.75	170.13	48.12	104.22	875.09	353.84	778.27	63.31	881.81	807.74	1.68	518.07	691.01	365.88	444.68	644.41	698.47	150.12	924.57	568.34	288.50	520.03	81.95	653.63	626.96	901.78	675.66	810.66	240.19	181.31	800.10	538.94	350.44	847.21	642.16	225.52	201.06	420.43	287.83	82.87	228.17	288.52	599.94	918.18	653.40	44.62	562.59	
351.87	193.74	487.16	919.20	481.23	7.19	1.16	134.87	633.16	901.94	809.53	443.81	142.13	989.83	243.91	680.06	340.27	91.12	322.22	564.80	291.18	741.65	851.63	373.05	968.82	140.15	971.98	887.00	792.55	16.60	449.59	144.42	209.34	935.76	63.62	689.57	941.95	63.78	823.44	575.10	964.72	632.96	18.92	106.84	622.80	261.83	785.90	962.07	351.95	108.12	526.87	642.13	848.77	378.50	15.18	817.59	517.65	986.16	704.60	310.19	2.76	154.19	453.61	211.10	89.95	516.23	899.67	31.89	579.00	723.10	
606.00	543.72	356.07	623.91	649.56	977.86	884.74	435.46	939.93	236.69	542.59	466.80	877.82	391.36	844.30	891.99	208.95	361.95	878.15	912.55	671.14	879.91	66.74	124.75	91.01	155.68	639.98	989.67	186.58	218.98	712.78	791.57	761.70	68.84	415.49	411.26	46.71	300.23	845.73	985.64	535.91	388.31	452.45	413.73	778.67	296.74	305.72	986.63	657.69	183.87	899.18	328.83	63.78	964.92	452.58	153.79	120.60	92.55	143.47	306.18	310.53	855.24	97.75	72.23	923.09	512.24	482.49	968.80	811.47	328.22	
954.44	347.38	715.53	406.89	760.11	494.21	702.63	65.83	480.83	360.32	248.70	380.01	688.15	311.49	344.92	140.72	464.28	464.52	232.28	606.74	769.70	541.81	461.99	866.45	613.04	385.08	378.69	95.54	353.87	190.16	422.76	308.31	536.54	138.29	714.20	296.65	631.49	416.83	361.48	112.33	776.15	609.18	491.33	464.30	919.66	835.26	604.02	383.94	299.78	835.30	989.69	69.49	377.11	451.67	934.94	989.15	835.75	313.64	84.69	189.62	502.80	506.44	496.93	39.33	643.73	211.13	334.98	275.22	626.96	695.46	
386.55	403.11	304.63	876.88	866.41	224.30	712.14	470.43	607.24	11.93	305.73	596.93	80.41	681.83	48.60	15.36	670.98	883.35	327.99	754.67	72.97	829.79	261.11	568.91	868.12	903.84	779.04	203.10	179.06	406.00	897.56	564.61	808.11	202.19	441.50	674.52	425.49	153.64	144.95	32.73	164.57	449.68	628.66	243.98	131.51	676.26	258.33	801.49	559.61	585.33	556.16	631.58	415.11	816.27	200.49	283.23	720.11	978.53	485.34	898.18	384.53	382.90	462.79	192.64	584.09	903.28	866.17	9.58	56.92	11.12	
41.31	220.49	459.80	668.97	463.46	590.31	345.23	720.80	391.80	903.84	306.12	946.96	535.43	720.24	763.24	734.91	3.47	483.35	713.44	487.81	381.52	97.97	869.71	843.31	289.61	453.80	746.59	155.78	462.38	802.52	165.90	502.69	23.00	624.70	171.67	485.47	215.00	515.90	206.27	605.81	419.74	511.39	552.77	954.17	231.63	316.01	689.08	234.10	798.36	402.52	720.91	179.88	499.49	590.61	23.19	788.10	44.41	768.79	942.88	505.79	571.30	108.78	8.48	593.30	732.48	179.14	78.77	946.49	694.04	284.04	
552.29	113.79	794.43	105.06	67.96	26.05	420.07	756.04	259.15	218.43	158.56	979.06	397.31	657.05	569.68	419.50	445.16	613.09	188.29	388.04	118.87	758.59	495.83	126.35	351.89	228.31	304.50	429.67	174.79	997.54	712.70	726.08	111.33	507.13	830.15	178.29	532.18	250.21	933.33	790.34	467.64	91.89	769.40	863.95	747.95	339.08	283.44	193.10	951.17	470.73	580.15	70.04	229.32	75.97	195.39	580.21	303.28	498.89	9.88	477.07	496.43	721.58	203.16	606.76	228.71	33.30	784.05	759.89	282.52	717.38	
550.23	749.16	808.27	319.63	613.10	556.22	657.71	895.55	748.32	608.88	366.28	328.47	677.92	594.60	403.44	872.31	174.81	705.72	371.20	183.69	182.79	866.63	904.27	384.95	473.39	132.98	417.25	257.44	891.87	698.77	973.82	442.11	447.93	782.09	760.74	61.03	338.31	418.46	955.58	86.63	27.34	321.86	414.09	704.26	915.45	816.53	576.57	90.26	522.25	946.77	272.95	704.04	813.41	177.22	88.99	286.80	309.20	505.24	543.24	201.07	204.00	517.05	642.18	650.93	299.14	402.92	710.96	636.45	820.38	666.54	
722.07	846.71	987.39	136.16	550.97	902.85	951.69	127.54	992.11	473.94	74.32	265.06	177.98	886.72	441.28	265.96	173.52	749.48	770.20	715.76	949.56	973.20	232.81	591.73	624.13	530.95	993.66	335.09	167.40	814.03	1.63	888.47	660.74	988.03	24.64	211.72	890.87	975.33	338.26	882.98	449.27	411.58	148.05	626.25	298.30	588.33	891.22	470.82	337.82	661.42	186.58	287.37	634.62	418.39	878.11	258.76	948.34	871.76	592.85	115.74	685.79	593.48	4.21	346.54	581.51	27.85	557.25	472.38	3.19	894.51	
355.37	451.46	306.09	502.41	77.71	603.39	90.75	967.93	74.21	427.56	629.35	259.79	713.93	263.97	677.18	592.04	521.73	625.52	463.80	114.58	740.26	149.59	707.06	743.47	495.13	288.57	770.33	52.38	759.95	772.51	945.90	115.32	223.97	251.98	616.73	300.69	854.37	706.48	268.62	927.59	134.04	896.97	187.37	846.98	160.94	863.55	439.02	681.67	489.07	901.82	795.25	229.33	51.41	502.31	971.80	545.54	789.88	742.13	596.92	549.83	514.64	542.82	664.15	737.62	793.80	280.88	38.30	648.18	986.36	305.92	
575.76	120.40	202.89	762.14	966.38	362.83	625.69	405.39	44.49	114.76	307.21	838.74	343.09	357.62	341.05	314.89	902.16	130.93	57.02	499.09	679.76	570.66	41.91	343.91	308.28	834.71	623.79	345.58	482.89	610.16	650.50	58.65	729.56	852.39	819.79	695.94	215.22	445.48	101.34	258.71	559.24	407.55	97.45	901.32	764.17	437.50	216.22	666.33	567.43	272.24	165.42	247.19	841.90	206.32	590.11	150.18	41.03	213.90	494.76	522.92	823.06	145.27	580.58	552.62	996.66	400.37	248.56	211.88	844.85	348.90	
469.59	404.08	755.44	566.04	305.41	519.61	3.54	520.62	185.94	569.97	791.86	350.36	816.17	633.76	555.69	406.27	782.93	595.72	619.17	277.69	118.64	442.23	421.96	698.22	993.85	418.62	98.59	242.41	629.49	942.43	590.31	99.08	346.51	345.75	664.12	650.92	864.37	666.66	171.54	50.31	236.64	962.40	399.67	52.81	596.16	954.36	458.08	379.09	550.08	77.25	655.79	667.72	518.49	77.75	365.94	512.34	495.36	463.53	753.75	124.85	405.96	344.06	222.93	751.47	688.82	886.05	402.39	553.19	552.72	572.93	
602.50	788.35	535.33	2.17	840.16	131.49	955.53	298.24	509.58	505.61	374.50	165.37	173.33	891.98	242.11	538.27	404.32	736.47	1.80	158.07	860.33	406.75	501.14	83.26	158.22	189.96	968.32	559.61	742.14	521.03	132.55	344.64	309.39	666.88	345.81	149.55	797.37	301.34	446.79	306.96	805.95	820.28	471.32	978.28	712.26	712.44	516.55	116.59	448.91	517.35	273.66	309.24	923.10	773.80	391.50	81.32	962.75	359.82	639.94	704.90	879.85	771.48	49.54	189.24	438.37	394.35	337.78	235.74	694.69	783.57	
541.70	500.64	603.85	13.02	478.92	316.12	724.46	994.46	431.70	173.37	511.81	704.36	481.60	434.91	478.16	872.11	515.23	440.92	231.92	155.17	145.81	111.78	925.65	194.35	300.01	364.02	587.70	636.80	598.76	282.38	420.37	140.46	782.02	24.22	152.48	260.93	339.34	875.93	255.40	770.04	49.30	766.21	474.40	529.90	201.12	951.57	402.01	715.35	392.48	632.93	869.52	537.30	743.71	795.17	730.65	43.72	159.19	318.34	679.52	756.95	599.72	99.89	896.41	381.74	123.11	48.89	641.68	461.45	923.82	896.08	
231.49	972.12	662.29	704.89	502.03	862.41	656.46	903.04	577.75	48.94	535.97	447.27	585.24	279.68	242.44	315.89	322.40	400.63	633.23	1.92	157.58	232.95	100.81	53.99	613.70	222.92	101.88	255.38	683.37	25.71	151.45	913.86	996.83	812.74	618.75	498.86	675.15	275.21	401.90	252.90	323.16	936.87	699.17	907.40	216.55	940.62	223.29	537.95	341.25	855.52	538.87	497.83	88.47	638.69	550.83	701.17	860.61	651.71	955.54	543.98	676.42	107.00	457.85	673.25	918.74	76.60	172.11	593.89	350.81	573.01	
845.79	672.97	509.87	544.96	580.37	725.42	485.58	802.66	263.37	825.82	658.17	801.24	323.65	745.64	439.93	873.48	446.81	300.54	525.19	402.35	843.52	201.61	508.35	301.37	873.86	427.09	376.97	45.97	20.97	726.79	617.98	865.76	399.76	127.86	410.72	979.13	852.28	895.30	781.79	115.64	721.12	439.96	915.89	44.77	185.60	355.81	917.25	631.41	655.35	442.45	33.77	498.88	643.06	541.12	799.25	516.92	967.21	176.22	561.89	987.18	902.01	179.88	852.94	301.77	306.73	263.66	280.90	159.01	158.96	62.68	
273.65	879.08	501.65	189.54	922.86	686.25	544.35	840.11	317.66	199.71	282.56	350.43	697.59	924.62	890.55	496.84	441.54	857.75	672.06	3.43	844.93	574.07	182.31	697.88	874.84	488.04	960.54	155.74	646.05	119.50	217.42	918.70	997.59	718.07	108.24	920.44	404.32	651.59	760.56	720.98	850.30	43.12	71.41	547.88	966.73	960.96	44.72	408.27	818.71	715.78	410.70	663.64	289.85	592.01	361.52	164.69	80.04	322.06	319.43	725.09	440.56	535.85	643.79	438.15	253.92	751.03	358.59	657.23	402.62	119.15	
378.21	252.91	161.27	448.62	799.80	128.00	409.58	843.52	535.27	228.29	559.30	944.97	890.93	848.16	536.97	252.45	12.85	616.02	573.51	331.28	341.11	14.07	866.13	983.90	451.22	120.05	734.92	808.81	776.28	137.54	926.96	154.50	389.45	88.22	602.12	189.25	215.22	11.70	32.77	749.49	239.00	591.07	694.46	129.93	439.23	231.43	381.38	451.08	846.45	953.89	781.36	187.56	966.96	647.49	171.45	418.17	766.54	905.38	226.98	542.82	42.91	153.93	696.32	431.36	241.16	298.45	619.61	455.38	309.15	651.38	
204.87	547.15	242.45	898.33	676.07	680.67	129.77	57.45	131.75	975.22	11.34	912.11	162.77	977.30	559.60	333.23	395.47	326.14	238.61	621.45	867.97	280.52	774.38	564.29	710.88	15.54	861.74	330.49	469.92	170.89	980.87	673.79	717.03	223.32	572.13	393.11	902.99	700.89	449.56	34.74	676.11	459.90	945.85	837.89	437.20	505.45	171.11	831.66	830.60	408.72	453.11	698.56	688.24	227.49	262.86	399.12	242.03	124.59	728.61	710.95	294.48	709.48	384.75	11.51	931.80	955.87	403.62	834.79	656.77	852.18	
868.53	332.88	312.08	814.38	170.76	748.28	319.83	340.88	579.94	150.43	748.60	33.05	847.99	436.84	259.54	110.85	834.96	500.58	234.44	563.57	211.53	527.92	273.05	595.27	538.43	204.85	551.14	941.05	39.64	207.91	793.23	907.17	539.79	105.31	721.54	709.55	852.58	41.37	50.43	432.53	190.80	798.02	464.58	38.79	234.86	723.12	148.63	69.82	223.70	382.07	632.39	434.22	908.99	904.44	29.50	447.42	109.29	579.64	388.48	147.93	786.55	181.70	55.10	326.34	286.01	775.64	35.89	138.60	816.01	85.31	
