70
70
56
454    227
454    136
492     98
 93     46
238     47
466    233
 72     28
337    168
388    194
266    106
237     94
111     55
198     99
169     84
131     52
254    127
327    130
430    172
161     64
363     36
330     33
378    113
156     46
225     45
484     48
231     69
 74     29
 75     30
331    132
403     80
471    188
353     70
 75     15
328     32
401    160
220     88
123     36
334    100
408    163
 24      2
144     72
324     97
290     29
181     36
334    100
283     84
443     88
420     42
129     64
340    102
 42      4
355     71
359    143
241    120
448     89
370    148
107     21
 10      5
293     29
218     43
468    234
142     71
337     33
 32      3
298    149
 90      9
133     13
302    151
229    114
354    106
282.99	530.70	299.29	568.94	3.55	30.74	411.65	170.18	828.75	4.76	966.00	713.12	909.91	475.47	886.81	799.25	757.30	490.60	633.23	159.35	760.40	954.55	572.14	177.63	134.50	299.18	904.18	414.33	309.32	451.14	112.42	591.32	980.84	410.71	160.25	983.40	440.45	570.91	153.57	269.20	574.67	119.57	981.32	484.58	594.04	868.13	283.83	351.35	358.73	916.06	509.70	119.13	870.61	81.84	295.75	5.11	380.02	199.93	418.43	688.34	650.07	529.85	279.66	630.91	939.56	438.91	614.31	380.02	9.82	766.88	
648.22	583.49	885.46	629.54	68.07	479.50	497.66	350.90	829.85	855.39	266.95	339.54	973.52	137.56	420.38	269.27	141.67	799.40	468.19	559.10	487.74	118.26	88.95	766.40	748.18	28.51	205.31	362.48	407.53	214.14	129.37	55.74	796.62	14.82	684.28	863.69	493.32	181.94	214.59	323.17	37.33	480.54	661.71	10.85	617.10	82.09	279.12	757.77	880.49	746.31	316.87	368.24	863.58	404.82	134.64	611.75	432.33	338.95	973.24	838.86	552.09	102.61	893.60	348.71	116.43	577.88	212.41	608.75	758.82	426.00	
930.92	795.15	905.54	592.63	805.00	522.64	673.72	84.12	280.42	554.22	829.43	596.29	921.45	693.01	1.11	56.09	304.76	432.44	394.04	278.00	271.30	945.13	379.61	164.90	293.85	495.03	741.78	505.25	103.78	500.60	930.25	34.70	295.75	835.79	626.34	100.76	358.44	300.06	183.88	637.85	853.28	13.31	234.14	774.73	705.32	234.25	829.82	10.08	665.68	223.87	287.08	935.98	169.00	665.69	100.88	461.85	160.72	841.65	966.10	263.51	342.25	896.35	297.21	637.00	732.14	922.55	736.76	90.58	222.61	919.64	
727.43	75.89	931.95	960.57	849.62	637.27	194.82	679.44	646.35	859.50	902.31	932.43	795.48	71.31	598.12	895.36	532.16	757.84	737.01	498.26	21.35	79.26	394.62	317.56	715.26	126.76	240.11	452.02	216.34	461.71	371.65	942.77	536.60	303.60	903.34	386.22	939.86	98.16	65.66	586.21	956.66	966.97	518.65	752.14	38.28	116.77	647.50	569.44	873.61	384.51	67.71	893.95	462.76	461.32	211.51	178.02	587.08	450.62	629.04	802.42	911.33	999.69	745.19	447.93	303.29	648.53	833.16	243.16	745.68	897.82	
828.37	702.34	864.79	347.02	454.48	902.08	462.78	101.97	471.52	336.39	485.48	538.23	230.34	947.24	998.55	440.86	125.27	585.63	890.47	753.31	388.04	801.81	753.00	133.23	249.74	56.29	780.76	82.90	298.45	526.45	979.72	126.82	228.79	844.51	472.83	682.26	746.59	934.62	783.24	218.11	271.01	268.72	755.34	500.35	215.96	753.88	940.21	340.23	339.51	830.68	93.54	726.56	632.49	845.54	858.79	881.23	900.84	639.55	963.13	199.28	166.00	942.84	325.10	393.78	787.36	796.94	76.05	533.95	731.55	858.28	
751.06	2.56	127.00	506.40	501.91	341.97	260.28	442.12	681.20	598.79	272.80	773.74	325.35	904.29	619.29	184.14	785.51	520.12	822.69	748.64	718.41	987.68	691.49	43.51	381.46	478.84	839.44	456.51	12.79	570.99	314.79	762.85	572.55	440.79	269.24	74.46	781.76	528.52	515.58	462.96	127.32	787.38	236.70	451.66	691.66	854.99	634.80	477.18	375.11	457.48	225.82	93.51	445.16	916.30	136.02	825.63	395.14	974.46	282.13	406.93	545.46	595.92	169.78	118.01	36.72	438.03	191.47	817.48	965.55	706.05	
280.44	92.87	493.43	516.14	543.53	185.09	371.13	178.33	661.27	745.24	634.81	886.08	837.75	79.98	802.39	972.77	904.60	197.53	947.23	186.74	603.47	492.69	781.66	772.25	609.70	817.38	210.27	800.17	634.86	175.82	506.22	914.30	267.69	998.65	430.44	810.22	183.74	800.57	987.55	844.01	545.80	622.36	730.09	383.55	701.34	532.48	356.32	605.94	729.01	303.56	791.68	332.48	795.25	573.34	104.72	404.94	390.72	313.99	205.11	25.58	488.82	710.33	938.88	755.50	708.98	369.32	565.72	891.72	169.89	553.27	
735.73	714.69	175.63	465.82	98.24	875.97	997.30	453.57	481.91	726.31	756.12	273.59	58.79	551.37	845.94	162.51	955.31	236.66	475.50	160.43	261.25	963.32	869.76	200.13	718.82	578.74	568.45	284.54	470.46	737.34	836.81	206.19	452.02	12.44	671.01	549.27	887.41	668.31	2.83	369.32	394.62	757.95	641.91	452.41	309.32	487.85	613.91	264.64	723.51	89.41	424.06	983.76	52.73	293.82	183.89	770.55	871.56	751.34	55.09	342.02	488.67	890.90	547.21	939.70	902.34	218.23	488.96	789.74	885.54	490.80	
159.06	280.16	248.75	799.98	731.56	557.07	287.83	345.47	820.71	11.35	433.89	244.77	994.11	485.61	537.59	178.00	256.16	409.15	928.34	310.25	750.18	417.01	201.15	297.39	356.71	103.49	514.62	844.67	892.23	400.16	335.47	51.30	679.31	583.22	850.28	410.87	140.29	138.11	755.35	960.00	148.45	189.23	204.77	142.56	673.85	741.36	319.56	929.01	150.52	247.89	239.26	899.70	663.90	439.41	197.09	20.61	541.90	710.71	864.28	434.13	110.87	199.75	484.43	789.18	781.97	334.71	200.06	921.26	471.81	954.40	
881.26	619.27	143.64	86.04	760.83	816.49	826.40	80.38	745.50	975.92	327.28	983.76	875.62	990.18	423.17	72.71	10.79	964.07	782.42	874.07	398.21	892.29	73.82	881.64	681.47	854.79	216.34	880.53	776.06	687.15	834.93	657.32	306.42	977.57	742.36	67.25	794.05	568.76	146.63	539.55	544.68	472.91	523.31	420.30	463.08	945.49	492.01	472.87	909.56	274.43	346.95	307.77	166.72	419.77	189.40	847.19	274.56	404.74	727.72	50.62	91.90	562.65	706.94	397.32	540.22	449.30	463.56	334.27	18.06	609.19	
872.82	561.74	82.10	396.13	981.04	544.19	341.62	473.04	17.06	251.18	746.47	363.00	557.94	912.19	781.77	746.35	759.38	56.34	151.09	487.10	105.96	241.99	49.75	811.90	638.31	588.96	261.20	101.87	922.23	278.27	710.07	795.05	839.01	791.17	191.18	820.04	335.35	531.80	293.08	351.41	781.98	39.55	713.42	339.92	950.74	495.19	86.27	710.12	550.52	236.36	197.21	655.48	477.35	245.96	467.38	115.66	833.92	727.59	216.53	756.15	5.85	925.60	551.21	843.86	716.76	741.39	663.90	52.11	273.19	955.98	
402.53	55.17	994.54	115.94	394.09	945.28	610.13	479.36	655.39	160.65	714.72	851.61	815.13	192.07	97.57	282.52	306.73	930.49	10.11	522.26	686.64	14.96	447.85	237.85	857.82	164.62	978.24	521.72	215.73	251.43	477.71	617.26	305.60	472.24	732.20	698.70	417.52	342.33	178.06	72.91	501.98	891.78	923.52	317.11	83.85	21.09	598.63	389.59	950.58	607.74	910.84	637.22	621.70	358.70	874.07	479.52	522.32	852.31	1.24	737.05	103.74	477.95	354.30	408.34	949.19	86.50	107.04	366.71	427.82	284.10	
438.63	928.80	175.88	362.15	245.92	258.73	382.24	843.55	647.32	332.82	451.29	558.16	969.04	72.99	915.86	843.11	551.51	438.18	695.42	551.75	175.22	798.16	29.70	528.53	206.51	977.89	614.03	312.54	344.61	41.85	595.64	782.23	969.65	770.52	144.39	215.57	29.25	525.63	59.12	675.57	857.45	509.41	233.73	826.49	581.39	149.59	669.61	132.90	586.77	365.03	683.64	760.99	163.19	712.34	289.52	368.70	690.23	902.54	680.24	34.84	943.39	275.88	816.07	913.05	46.40	959.46	128.62	74.65	485.09	186.74	
749.22	342.54	695.14	981.95	169.03	276.53	131.54	837.63	408.43	717.31	202.66	92.07	478.30	364.85	803.42	766.82	732.55	493.65	669.37	412.79	527.49	612.76	687.67	343.57	525.81	733.07	303.03	653.43	806.72	787.11	839.16	555.94	129.65	534.30	537.89	297.68	809.84	668.43	135.31	218.26	385.74	336.98	309.34	863.04	700.83	112.76	629.86	433.38	605.41	299.23	845.18	132.90	910.99	532.85	475.46	436.80	265.92	777.49	90.22	72.64	564.60	928.38	627.59	693.25	462.69	165.47	989.93	272.52	832.90	125.25	
489.79	218.64	461.23	798.13	81.69	162.06	909.88	710.55	594.44	515.29	9.78	439.61	647.19	919.77	971.46	122.65	356.57	237.39	899.14	445.79	309.03	463.74	374.17	935.62	157.00	835.86	101.09	146.93	108.38	932.99	271.18	597.16	151.64	731.41	395.29	232.33	892.46	305.17	941.88	486.90	819.46	950.66	925.51	466.64	870.43	896.98	588.29	226.99	134.36	487.43	671.78	442.39	950.17	45.95	378.01	107.17	880.81	478.10	253.10	988.18	411.09	523.28	585.35	561.73	254.68	979.64	793.06	147.15	284.81	734.93	
633.05	104.27	685.59	558.56	569.91	556.02	455.54	158.21	782.01	588.90	644.64	453.79	31.29	594.81	498.74	408.30	700.98	379.55	885.39	953.08	367.73	296.49	476.35	952.08	857.22	730.04	931.72	650.27	876.18	216.52	385.21	509.23	319.79	70.80	67.79	888.70	625.82	522.32	46.91	407.84	111.22	690.55	860.63	141.51	285.35	359.37	548.81	985.33	737.92	434.20	938.41	105.65	729.69	414.76	57.73	586.91	144.80	988.45	237.18	20.98	204.97	621.39	529.21	523.77	691.19	596.00	412.47	317.01	118.32	458.38	
723.85	228.55	148.93	584.47	369.06	433.28	942.85	916.87	418.61	680.77	351.07	357.02	785.42	80.76	770.78	842.16	666.66	914.58	830.60	902.84	934.56	35.58	524.23	463.77	558.35	215.42	59.77	969.82	531.43	177.10	428.20	255.28	404.64	576.13	838.75	772.70	9.41	781.60	689.57	427.02	462.37	40.63	783.04	247.79	120.39	553.82	89.94	786.06	468.40	919.55	688.90	402.96	954.13	213.13	865.73	512.47	427.55	924.51	482.29	957.98	101.60	909.49	213.26	505.24	485.61	52.01	277.94	494.02	832.61	966.51	
920.04	294.97	7.15	703.08	541.76	126.54	256.89	630.70	911.60	724.29	550.25	600.50	127.25	504.38	812.63	991.98	16.85	240.18	916.49	498.14	198.16	18.09	407.63	410.42	522.33	892.24	461.43	799.28	386.26	294.04	765.79	306.30	588.01	771.94	9.38	129.77	897.47	265.27	759.47	809.07	988.56	309.72	409.56	115.81	813.10	222.19	107.79	828.94	461.37	24.28	327.08	658.53	41.37	733.71	68.95	562.71	625.95	529.38	361.99	12.21	822.41	127.78	317.50	410.42	898.71	325.88	539.19	796.18	590.15	298.66	
605.25	578.71	607.38	14.82	693.53	420.47	236.01	800.32	249.42	696.38	823.60	575.50	354.91	863.97	309.21	422.86	426.68	934.15	951.24	787.67	945.36	773.65	914.44	262.86	184.07	813.15	587.74	722.26	609.34	177.90	20.92	214.59	755.61	627.30	228.41	449.14	47.77	463.41	249.46	296.19	159.79	73.06	870.68	513.70	936.04	179.89	935.56	362.72	114.04	886.79	150.38	59.40	660.44	64.82	321.26	843.51	876.98	908.01	565.77	486.31	85.91	585.69	699.90	840.52	212.99	927.31	289.66	259.76	390.72	538.12	
554.94	549.52	610.18	425.63	63.22	546.22	604.52	997.77	907.93	717.56	884.57	58.32	775.96	545.01	122.14	97.23	388.52	998.12	5.24	953.29	484.43	90.14	538.99	184.33	929.66	750.97	111.64	219.32	10.73	501.36	756.43	564.68	50.88	366.61	989.31	113.09	911.83	593.82	110.87	819.76	311.39	994.43	877.08	87.35	539.44	998.22	183.58	926.96	996.34	187.82	880.26	480.76	276.96	419.24	664.09	206.62	170.22	774.73	424.94	179.95	276.09	181.37	743.63	325.97	546.99	732.93	438.07	458.82	326.76	547.93	
278.58	637.14	542.36	155.66	723.49	81.81	153.88	906.07	8.77	150.22	93.89	888.03	629.98	369.85	307.27	294.07	575.47	476.49	68.81	999.41	655.44	343.90	180.78	399.07	668.87	726.77	132.00	106.94	185.59	457.76	653.87	463.17	94.90	196.24	617.83	817.39	277.04	770.72	723.47	284.81	919.93	816.36	172.84	549.91	186.20	479.11	842.99	760.67	954.59	910.80	760.08	610.03	254.70	939.87	9.10	922.57	666.64	140.10	29.51	851.23	596.86	682.38	314.40	690.76	877.61	931.24	508.15	154.66	701.95	231.62	
438.47	621.89	47.97	610.30	171.80	233.18	89.41	14.79	992.85	44.00	924.58	752.94	653.03	179.28	692.80	661.13	101.85	359.44	800.23	130.36	210.68	397.09	811.74	524.08	87.85	689.35	455.32	595.00	843.01	157.27	825.61	281.47	778.16	872.59	890.78	948.96	105.76	979.18	962.75	98.62	23.18	887.33	850.56	675.22	66.61	543.36	336.35	167.46	901.80	136.58	296.82	112.48	532.67	108.56	635.56	619.52	796.91	90.88	214.52	639.92	247.16	40.13	920.39	25.32	911.72	811.17	973.28	17.48	790.35	936.03	
