70
70
28
242    121
285     85
 86     17
450    135
 33     13
249     74
 31      6
201     40
176     88
 95     19
161     64
183     36
218     43
119     23
394     39
 57      5
410     82
157     47
182     72
242     96
388     77
433    129
107     32
389    116
158     63
195     58
220     22
242     24
329     98
184     92
199     59
 70      7
 63      6
305     30
313     62
 46     13
132     26
215     86
208     62
319     63
 77     30
271     81
 93     37
320     96
181     36
241     48
332    166
 83     33
123     12
332    166
135     13
232     69
 57      5
197     59
 40      4
323     32
126     50
105     42
308     92
333     66
131     39
455    182
 85     17
 58     29
233     69
230     69
 74     14
221     44
110     22
 89     17
76.56	229.98	445.49	173.34	330.26	913.96	531.57	19.61	449.88	123.22	163.91	422.16	376.79	706.26	224.75	594.90	421.99	754.52	781.44	276.56	6.35	919.77	794.52	960.43	764.77	570.87	757.70	924.89	839.75	278.50	192.86	915.30	507.48	637.35	88.64	836.74	551.31	619.21	855.35	1.18	741.43	19.26	422.35	118.22	724.53	646.10	712.12	146.52	400.62	493.56	422.09	405.98	413.33	216.61	366.41	178.09	786.48	124.10	102.98	626.23	401.60	294.85	541.53	908.09	931.20	629.17	744.83	482.51	248.38	600.18	
482.69	988.81	618.44	904.04	107.03	342.96	550.14	818.15	488.49	949.77	311.71	909.57	355.74	724.03	126.18	721.15	901.13	911.66	844.25	4.11	537.89	245.86	297.96	79.42	153.94	229.16	707.59	897.77	710.67	954.97	497.95	193.36	943.78	116.38	97.40	50.81	458.35	646.55	867.96	945.83	596.31	179.67	855.40	951.05	902.70	980.58	672.20	803.83	892.24	516.45	806.94	430.13	761.31	104.89	508.55	914.25	333.05	216.14	812.02	43.71	171.10	309.97	236.07	114.88	425.35	332.48	164.69	882.70	978.02	32.65	
828.54	574.34	211.32	683.94	525.39	114.02	664.53	197.59	916.85	556.77	713.05	723.79	985.90	474.36	827.68	494.45	388.61	160.73	709.58	200.63	203.45	879.68	509.60	438.52	993.56	933.95	770.00	158.25	816.66	748.02	189.90	645.20	322.36	400.22	329.14	846.75	513.25	992.66	44.34	430.10	549.43	756.39	153.89	535.33	230.75	980.57	29.77	618.36	141.30	738.35	817.99	343.74	618.04	327.59	781.27	611.60	261.55	551.26	768.85	78.20	299.29	957.75	722.40	620.64	357.98	51.54	467.39	870.22	44.20	510.74	
300.32	592.63	267.13	453.21	127.95	496.88	433.77	156.73	115.24	574.07	894.08	932.23	916.82	512.12	259.82	698.08	123.71	520.37	249.35	891.56	597.57	547.63	849.32	319.97	168.28	207.29	370.51	634.67	77.51	413.70	145.41	376.84	6.33	411.54	829.04	133.28	907.42	262.82	289.01	22.67	835.89	183.09	953.90	752.70	694.21	213.72	450.79	816.92	733.09	699.13	708.48	330.66	246.76	557.80	649.63	414.04	764.09	20.14	48.71	840.60	432.84	193.12	217.44	438.17	603.66	46.48	570.45	511.09	308.30	858.46	
532.75	144.18	41.55	486.65	895.89	734.76	699.37	346.68	551.68	432.46	45.81	260.16	762.12	291.57	816.96	411.76	704.61	581.05	430.89	752.32	421.65	862.73	944.44	638.09	300.90	548.10	683.57	870.35	59.19	990.87	728.81	590.94	135.05	769.36	77.59	30.94	504.12	775.96	376.62	55.80	208.43	421.42	314.96	969.55	712.00	131.92	381.31	416.61	711.97	811.20	168.93	133.62	673.93	113.38	770.71	973.83	660.48	454.28	844.18	718.67	445.15	573.00	309.61	579.20	342.36	386.20	609.15	845.48	162.17	984.76	
900.28	369.60	406.19	215.24	339.15	118.18	346.16	719.46	533.79	58.12	530.66	701.73	190.74	204.59	814.10	960.45	178.43	474.58	414.73	22.61	193.26	858.88	594.61	501.87	438.09	935.97	887.07	47.23	781.44	49.24	32.00	681.72	417.84	437.18	895.96	755.99	554.37	242.11	475.45	88.16	299.24	6.11	788.89	488.97	209.70	602.99	449.42	387.13	77.58	863.15	408.74	269.83	722.04	3.35	770.70	160.13	938.31	657.77	206.36	719.75	706.01	237.35	401.48	123.85	673.54	297.43	878.84	227.90	538.55	354.29	
315.06	836.78	359.39	103.95	325.76	568.09	705.94	774.18	954.22	782.52	637.33	362.96	52.35	359.37	365.30	822.05	518.50	303.61	479.82	723.86	23.37	185.84	960.21	423.84	308.69	633.75	720.28	187.53	860.65	258.83	540.82	175.71	95.61	899.21	278.66	420.37	467.30	983.61	194.55	421.52	766.12	830.88	783.47	817.48	190.26	148.77	639.53	707.75	451.39	119.35	431.61	473.75	304.19	391.82	896.60	611.88	25.57	616.87	798.41	885.21	874.70	339.22	60.93	969.31	238.43	338.59	389.68	704.73	322.19	583.23	
126.24	88.32	414.11	908.72	904.80	603.37	57.49	544.32	311.12	507.87	662.68	741.73	980.63	965.86	133.54	877.22	577.74	158.11	494.10	376.15	43.33	368.80	714.37	103.25	338.11	951.79	440.84	726.78	656.52	762.04	310.01	781.76	849.36	723.13	690.48	754.15	326.49	746.97	298.48	636.61	254.84	960.15	378.34	235.47	926.02	510.88	112.69	503.76	667.99	605.79	878.90	710.32	973.58	593.27	812.57	311.69	545.06	253.41	38.47	201.58	15.45	347.49	982.34	863.81	70.61	672.82	617.96	396.10	419.79	915.43	
32.71	673.63	875.59	410.05	908.10	801.60	919.94	20.79	305.36	587.93	625.58	184.26	298.25	599.16	776.53	110.82	909.84	321.59	363.23	947.32	522.17	377.68	294.80	504.51	241.49	364.41	177.33	858.44	759.52	596.12	773.88	791.23	269.75	649.47	201.28	177.85	451.07	121.22	197.64	755.43	708.15	822.21	938.69	6.40	421.37	715.22	116.22	331.22	36.81	478.45	278.53	557.97	855.13	572.33	62.49	96.62	935.75	238.82	954.06	695.26	833.94	727.94	486.49	103.69	377.41	686.77	280.54	827.48	806.99	477.18	
582.91	515.14	299.39	521.60	520.54	719.76	236.81	635.76	50.98	272.62	114.20	328.51	829.60	968.33	899.84	891.08	64.95	835.59	129.90	19.01	530.85	962.84	745.95	17.34	66.53	123.36	703.12	346.07	949.84	510.11	822.25	532.74	25.25	121.64	54.34	544.79	840.40	290.16	180.55	890.37	561.78	293.75	218.88	391.37	262.09	118.72	282.45	326.04	953.31	411.36	344.05	484.16	374.20	90.01	500.51	439.73	212.37	203.62	784.80	162.21	712.73	607.05	693.95	736.98	727.69	747.29	281.77	568.09	37.45	461.32	
458.47	598.22	754.07	676.35	988.60	16.16	794.07	271.05	341.19	747.39	681.41	684.25	231.55	55.60	773.25	731.06	494.34	984.62	933.68	279.14	146.82	646.41	885.19	839.78	383.39	612.88	587.07	664.17	180.97	623.51	125.49	638.44	221.74	878.56	314.79	210.33	893.71	108.86	480.38	234.91	855.25	161.79	918.15	86.80	216.39	691.40	816.85	709.73	676.02	750.53	987.87	821.85	396.95	873.06	661.62	779.34	485.94	248.69	443.51	665.92	871.20	567.99	304.36	92.94	446.55	618.14	302.27	340.27	726.01	781.66	
574.17	581.25	942.44	492.33	667.05	158.84	183.73	483.91	867.57	858.75	234.44	855.44	680.60	630.38	728.50	342.22	409.72	214.44	589.91	852.23	879.36	461.12	420.23	183.71	553.06	865.78	800.86	854.33	206.05	526.86	635.98	779.22	108.12	578.43	271.54	774.17	736.27	454.27	258.07	603.83	313.03	491.51	459.27	992.63	121.90	187.77	334.85	530.62	401.20	923.76	382.85	280.56	384.88	802.08	463.27	936.93	667.86	264.13	791.26	872.90	789.99	427.24	652.12	897.11	5.67	922.67	671.27	740.94	376.94	928.35	
344.77	688.97	419.86	803.04	681.59	540.75	989.81	16.44	71.37	391.01	939.21	453.23	670.58	324.08	255.31	133.85	261.02	922.17	396.98	52.28	795.07	186.97	478.52	447.19	84.08	483.19	369.86	754.35	224.13	745.80	682.70	567.91	434.77	102.55	370.95	116.36	642.30	360.76	131.81	712.68	750.78	71.01	165.90	421.35	394.10	420.21	554.20	654.11	342.37	950.18	705.39	137.44	137.15	183.91	583.64	220.23	666.10	952.50	973.58	889.24	698.30	656.27	457.15	133.06	757.82	827.10	248.43	400.13	187.87	379.23	
112.80	937.64	449.25	277.71	359.00	842.34	696.92	912.20	496.46	39.29	862.38	201.84	175.74	998.53	384.75	758.37	218.75	50.86	710.87	192.33	939.10	409.17	847.60	396.24	541.23	605.42	223.34	788.66	5.55	410.21	167.89	117.35	347.85	616.14	394.06	705.85	458.48	90.98	618.05	953.93	129.27	480.43	155.78	304.01	478.96	539.53	62.38	696.72	589.39	772.25	888.05	528.48	181.42	735.65	923.73	721.65	341.07	147.07	510.30	345.62	556.28	677.19	461.97	903.14	293.33	855.04	608.99	750.81	945.02	227.04	
704.74	74.29	706.48	859.52	377.30	185.44	399.05	438.68	881.16	987.44	210.93	769.21	515.92	391.35	504.86	439.65	113.00	844.93	585.72	622.30	190.55	142.00	299.49	651.52	45.14	591.82	506.56	653.13	342.63	451.58	879.17	47.37	524.86	585.65	905.89	901.16	770.09	304.94	339.84	651.25	292.38	549.77	420.46	807.31	940.12	924.32	246.96	53.11	769.25	831.68	674.41	958.80	972.68	972.90	610.32	17.82	564.72	116.88	669.94	906.35	567.46	549.12	952.72	92.32	134.77	858.61	992.48	903.86	163.55	332.32	
555.11	454.93	881.09	974.58	262.24	821.20	898.90	508.19	873.31	668.14	339.87	547.72	626.94	312.55	520.63	237.27	329.36	85.35	353.15	998.31	990.69	919.61	547.42	943.41	11.93	681.19	802.01	4.41	585.05	964.56	335.73	140.17	419.49	216.81	114.74	680.73	38.01	13.64	188.92	910.33	680.78	527.79	458.05	307.73	839.33	977.68	543.99	168.70	63.02	896.14	167.00	53.71	815.74	713.43	996.12	826.67	394.62	798.14	830.08	978.67	762.70	165.81	118.83	182.19	381.62	232.58	861.92	418.63	245.21	50.83	
328.96	925.00	577.62	786.01	232.72	416.95	763.69	775.71	584.65	825.71	671.85	750.65	878.42	487.60	464.08	874.54	314.27	857.70	672.68	144.35	836.36	435.38	309.16	954.20	616.57	689.77	186.77	478.48	108.41	430.99	528.32	436.36	355.98	105.94	222.37	587.70	521.89	985.06	363.42	106.54	810.77	35.27	856.19	689.19	521.86	320.27	563.73	835.13	177.96	236.41	978.48	14.33	670.79	287.64	967.52	287.35	976.41	154.30	764.84	84.82	584.28	293.15	520.18	939.27	398.09	741.55	526.97	918.98	726.61	889.39	
25.51	537.38	923.65	880.70	226.56	445.51	200.96	789.29	280.64	377.93	25.70	259.12	391.25	695.49	545.76	358.78	981.85	522.17	512.07	746.68	605.98	96.36	39.83	126.16	35.62	436.92	866.72	561.59	355.90	593.33	450.98	380.41	130.71	374.63	261.11	356.27	819.14	461.07	145.57	99.79	838.00	170.27	357.91	229.25	864.76	902.67	587.03	846.61	424.84	99.10	593.29	30.82	194.45	632.13	155.99	229.08	69.05	22.71	789.67	423.94	615.04	240.65	803.35	744.74	614.28	64.46	101.01	433.42	524.53	245.58	
532.21	362.53	414.85	889.12	590.78	279.61	791.79	177.80	126.22	216.63	275.90	718.51	246.46	469.35	350.63	401.44	697.43	418.68	423.15	487.10	841.63	38.19	726.75	644.98	781.93	341.03	708.44	881.94	773.45	232.97	127.52	305.66	594.50	541.37	194.78	185.27	819.98	985.57	362.07	945.19	202.21	636.97	663.70	447.66	106.33	14.33	848.10	802.76	432.01	271.26	289.86	273.64	308.44	16.61	917.62	90.37	356.64	626.05	971.31	130.09	858.02	98.83	434.75	452.52	639.20	628.53	636.79	459.17	614.11	997.86	
404.36	815.31	634.83	68.06	262.97	740.16	81.40	111.08	542.92	512.41	381.33	831.78	785.05	688.77	847.39	702.66	778.14	204.03	328.72	749.45	333.12	186.74	847.28	766.87	638.26	486.48	395.41	275.04	944.65	9.51	272.90	349.02	823.83	906.74	416.08	86.80	646.90	496.48	196.87	189.82	8.89	577.21	21.60	792.93	265.98	867.99	495.60	44.12	72.02	823.31	792.58	404.14	10.05	639.86	171.01	647.31	126.34	565.42	921.35	70.99	573.93	194.26	419.01	397.76	100.99	834.09	483.55	746.89	330.56	679.43	
935.71	338.45	256.64	956.30	131.39	521.62	824.29	625.98	564.74	895.31	449.30	357.31	299.45	458.35	996.17	469.46	105.66	122.51	34.88	27.01	192.50	607.81	220.27	610.51	5.57	320.26	444.60	488.12	67.15	774.16	167.55	2.86	112.61	423.18	958.16	243.00	943.80	782.45	867.98	508.54	677.76	317.28	864.85	976.20	774.63	861.02	445.67	879.29	982.54	479.54	905.30	175.04	87.35	125.57	784.55	91.92	444.83	229.15	579.04	510.98	3.31	745.58	512.84	114.92	168.77	471.00	356.92	112.56	253.45	224.90	
620.10	930.20	541.18	484.95	906.41	315.81	345.97	352.07	195.10	328.51	830.62	100.40	502.55	916.97	224.97	287.10	8.89	668.80	515.25	586.93	179.78	517.56	332.51	691.62	631.49	500.28	162.62	987.41	611.84	415.06	212.31	231.94	345.26	752.49	715.89	251.67	68.30	61.87	602.74	262.40	389.38	433.36	361.80	890.93	350.33	585.77	178.03	358.22	254.57	692.28	944.15	433.35	209.85	276.66	124.97	840.33	775.94	286.58	827.74	387.78	700.64	40.05	618.72	45.91	791.54	334.61	296.57	858.85	395.48	898.32	
121.25	783.86	331.68	482.05	674.79	681.01	67.82	851.82	39.23	321.39	544.11	982.38	753.74	752.95	259.04	877.71	593.29	34.98	164.29	421.03	421.76	863.93	460.07	40.48	908.84	251.62	374.10	205.41	110.46	768.58	103.73	230.71	552.44	434.40	711.76	227.23	115.41	778.58	79.05	153.64	99.98	622.16	136.01	852.71	375.12	394.05	730.42	967.40	428.03	893.71	388.43	848.79	757.64	847.50	888.27	666.47	99.12	262.37	870.88	208.58	30.95	973.61	438.29	582.39	408.01	150.05	808.62	522.42	927.64	886.67	
675.06	27.61	508.83	810.08	879.33	882.94	204.13	609.75	850.34	631.16	503.46	238.77	479.95	261.10	86.27	368.22	926.57	184.39	629.59	797.45	391.97	659.54	771.06	829.26	241.93	179.08	978.32	50.54	700.50	905.95	936.21	375.56	932.57	445.04	185.64	811.90	327.98	388.76	421.65	178.32	19.92	924.10	416.09	498.87	185.20	501.36	866.09	111.77	684.75	495.68	908.22	76.72	155.22	679.28	904.99	396.15	857.36	883.30	445.69	557.86	789.26	381.90	932.42	721.83	825.94	118.05	533.72	153.91	505.82	954.37	
331.24	524.74	878.48	746.33	23.61	63.68	247.69	888.71	174.45	931.45	384.39	82.67	8.17	538.61	760.95	912.16	933.76	618.31	795.46	379.45	176.16	584.72	760.35	108.58	306.54	586.29	225.63	839.27	739.20	730.45	793.64	70.44	255.19	672.12	815.77	277.81	734.79	63.46	166.51	908.24	993.91	549.90	989.90	2.08	88.52	750.85	913.24	22.28	369.16	708.70	400.73	544.32	293.42	161.09	651.90	598.96	746.38	876.53	438.23	485.58	606.98	231.87	555.02	861.17	902.99	370.79	138.98	637.78	433.25	304.49	
546.02	427.16	853.39	535.92	428.24	940.91	286.78	341.48	962.19	654.94	50.18	362.93	199.25	342.60	523.01	850.15	940.56	269.39	726.68	378.79	753.97	333.66	609.66	308.99	194.83	512.65	678.77	332.81	150.43	112.02	636.30	695.45	538.18	489.69	231.37	965.42	430.60	517.15	306.90	392.79	172.09	356.09	754.71	370.34	697.69	277.73	220.49	638.25	546.12	946.18	17.04	300.08	279.84	625.70	608.07	473.67	138.35	286.84	805.48	287.79	397.87	441.78	982.24	935.04	930.47	213.61	900.47	361.06	729.76	207.37	
752.85	900.85	562.45	507.57	271.19	260.14	784.30	490.68	897.39	330.41	436.86	913.43	629.50	715.70	539.14	237.57	189.37	676.49	523.41	993.86	963.28	920.28	435.63	945.51	855.32	366.10	159.12	755.79	726.16	887.88	962.16	479.02	788.73	524.61	985.59	59.92	783.75	769.88	549.61	681.14	100.29	985.47	594.57	728.79	701.17	133.71	965.36	889.55	809.20	488.77	883.40	772.48	409.04	319.04	717.99	264.36	684.14	876.12	20.15	410.30	764.00	981.31	888.32	552.73	505.92	873.90	611.66	289.67	643.78	161.26	
969.81	743.08	146.73	564.38	471.87	846.91	697.10	437.22	736.45	506.30	924.99	619.86	278.78	334.03	937.89	995.77	597.40	622.03	871.88	616.55	32.33	635.88	597.86	919.64	188.62	103.78	793.55	799.27	392.45	437.33	959.54	362.26	180.41	106.27	925.64	651.28	952.18	622.74	88.50	688.63	129.04	13.49	308.49	406.81	346.52	246.38	402.58	942.92	867.41	274.47	559.47	898.73	909.35	157.33	818.38	97.97	260.10	611.92	896.24	651.55	49.26	855.78	13.81	228.66	961.05	938.45	878.94	913.23	561.19	966.44	
601.86	689.22	978.92	909.35	96.04	325.45	155.73	497.62	268.36	23.13	771.09	826.83	920.87	680.44	983.16	739.24	777.41	243.26	351.17	673.65	893.81	399.42	529.43	906.62	627.09	490.48	845.07	506.03	403.71	406.26	472.46	5.57	95.48	451.39	913.92	190.52	775.83	69.64	687.14	44.20	91.78	458.23	870.03	12.64	138.66	853.19	750.89	915.07	96.45	102.06	588.72	989.27	500.48	118.15	895.88	127.57	607.63	740.95	632.60	11.34	147.21	105.06	15.91	241.70	555.45	928.82	431.22	331.29	997.47	118.36	
374.48	89.24	575.59	244.52	100.89	713.25	97.71	850.78	628.32	193.16	951.83	217.03	182.43	452.32	334.18	78.31	578.89	940.81	818.27	211.48	951.14	964.48	315.55	966.05	206.18	870.00	894.87	636.40	201.28	892.34	753.76	574.77	980.58	329.34	818.28	81.47	42.59	914.99	931.24	669.91	108.15	883.08	885.94	289.58	335.39	220.12	366.89	913.28	160.93	185.16	124.76	112.07	149.64	439.31	78.12	354.81	309.30	971.99	990.21	509.59	864.32	743.97	84.35	844.90	73.31	901.64	925.37	114.89	816.63	856.61	
783.80	923.78	739.69	669.74	213.36	75.08	888.86	579.26	987.36	49.78	763.41	112.13	160.85	912.05	550.44	237.97	266.86	858.74	209.96	257.08	368.33	74.28	1.04	451.68	918.18	73.35	353.32	843.55	187.24	169.95	700.16	970.04	93.74	439.85	639.78	306.10	513.93	528.64	884.36	501.29	577.42	647.77	612.42	737.27	559.82	162.86	974.24	825.68	21.60	184.20	82.76	388.92	257.48	82.80	839.61	175.65	155.15	192.93	19.20	341.39	361.88	718.36	311.43	454.62	158.20	950.21	759.72	671.13	478.84	644.08	
172.42	56.26	291.84	783.84	792.54	850.66	945.70	766.78	676.35	966.29	949.98	758.11	355.22	207.45	839.91	194.82	382.11	994.06	386.75	400.31	335.45	747.63	118.66	645.88	202.25	275.87	596.08	960.96	946.00	74.93	605.04	118.42	130.19	895.88	901.26	921.73	746.55	846.96	688.51	422.90	813.26	638.49	181.01	168.47	844.94	20.92	362.29	227.05	14.98	748.04	626.35	349.43	495.67	744.02	994.30	696.92	19.88	590.39	657.88	964.88	664.32	262.92	83.30	793.51	158.80	983.56	715.24	904.35	830.53	403.75	
327.25	643.78	42.24	507.26	811.25	886.17	527.18	173.55	113.22	541.16	920.59	738.57	889.59	416.27	482.59	883.89	113.18	501.47	474.28	770.07	466.35	138.59	32.99	548.64	931.10	190.79	532.21	646.34	95.15	362.73	50.09	421.40	6.52	91.33	927.66	816.77	976.50	454.84	989.32	89.72	995.00	909.91	827.30	884.59	326.18	309.88	768.47	438.37	810.35	242.75	208.43	276.70	380.35	240.42	824.34	311.45	430.21	356.55	956.80	524.36	718.28	6.89	944.76	723.80	97.22	872.42	540.57	73.73	327.26	529.89	
162.45	322.26	439.80	988.75	206.85	764.98	298.63	974.32	203.35	108.98	217.07	410.78	384.67	596.42	650.20	209.01	906.87	80.41	564.56	863.66	603.77	282.85	869.55	548.53	6.64	965.78	420.95	546.21	39.50	747.21	76.10	200.95	69.47	514.90	189.70	275.31	279.88	487.32	249.63	482.23	595.30	465.70	892.01	978.97	62.12	542.21	187.99	967.99	621.62	751.55	831.66	225.39	34.40	701.21	772.92	40.04	666.99	193.86	585.25	705.49	940.07	660.35	905.44	9.54	175.25	95.14	283.85	454.14	581.46	532.48	
935.37	176.76	997.18	827.38	155.74	59.31	369.58	342.72	27.30	990.20	94.28	857.95	215.59	127.68	559.16	987.51	166.72	226.15	181.37	750.97	930.64	121.45	411.32	836.07	129.98	585.58	930.21	412.83	39.71	511.67	944.31	974.08	687.43	941.49	801.46	842.17	999.80	171.04	184.89	27.09	161.24	278.17	884.05	375.83	404.84	443.21	363.34	570.56	668.36	543.72	321.53	598.99	664.16	731.86	435.07	793.15	317.44	365.28	205.98	356.15	875.95	150.29	330.23	563.38	91.78	131.69	405.54	91.58	301.72	589.44	
117.68	461.97	866.60	1.72	836.80	271.45	443.93	200.14	841.01	112.29	742.86	162.54	710.28	407.03	893.40	145.35	200.18	210.84	509.63	405.15	565.99	385.57	554.44	895.22	947.95	645.23	26.91	353.50	735.81	327.63	941.93	852.48	788.60	808.54	853.21	625.40	79.98	297.14	824.54	919.99	408.42	567.40	82.54	118.70	973.43	974.94	263.05	173.61	185.78	771.68	577.76	750.77	157.25	132.20	645.99	105.21	776.43	671.90	457.70	512.24	998.53	399.64	364.72	787.13	208.17	217.92	412.52	287.16	514.06	237.07	
207.15	921.48	803.47	288.69	40.19	776.90	263.63	302.24	949.51	448.41	73.92	527.27	199.18	230.17	658.47	844.17	334.38	434.90	516.07	791.08	946.14	514.60	190.72	310.86	301.73	397.89	527.78	713.25	684.05	41.84	949.32	890.20	962.33	752.79	178.89	2.52	529.69	441.51	303.76	479.20	888.92	376.68	6.47	88.10	605.85	663.94	931.28	939.23	98.85	447.35	730.32	44.98	960.96	920.04	354.84	262.69	317.93	881.63	974.94	1.98	922.47	924.26	891.18	884.80	677.05	70.06	886.31	206.74	510.58	190.07	
684.93	399.50	565.75	690.40	486.60	171.60	354.34	417.88	110.84	452.19	864.24	840.16	496.17	825.19	760.19	850.02	87.88	78.12	731.64	62.82	79.10	654.11	986.07	969.28	538.91	663.12	39.35	425.22	868.85	548.92	614.29	553.79	947.42	180.04	244.19	434.03	350.65	597.53	850.91	460.49	49.72	715.15	300.64	544.89	540.34	60.83	394.91	627.22	137.96	126.55	689.03	216.06	779.66	675.10	185.34	318.56	338.22	223.69	742.78	207.08	771.61	357.07	759.86	719.03	536.12	4.05	153.06	885.76	600.58	3.97	
346.25	649.30	718.12	645.89	194.19	258.45	705.72	588.09	884.67	842.68	713.64	573.70	58.74	493.30	248.80	243.08	810.86	586.03	465.77	553.65	792.10	237.38	909.72	551.97	955.42	445.83	555.02	108.48	331.60	155.60	111.45	676.84	803.90	828.56	322.73	997.09	87.01	28.45	585.18	970.68	870.13	298.83	544.38	927.87	791.13	792.18	170.96	601.99	378.21	635.73	155.64	170.31	872.11	65.36	721.28	827.53	510.19	276.30	935.01	840.79	430.90	46.45	517.63	234.80	874.01	839.36	231.89	960.03	866.82	816.07	
930.71	736.95	114.90	475.09	664.82	905.03	267.27	834.77	507.02	644.48	470.50	661.65	813.80	342.61	726.01	535.08	170.14	236.20	810.38	105.15	76.98	241.28	150.60	593.61	475.08	24.61	432.97	705.97	983.64	299.79	522.04	914.34	36.74	635.94	389.43	700.56	540.97	655.71	535.33	47.99	300.19	5.83	708.64	113.99	347.45	434.65	648.07	516.59	669.85	458.44	620.73	745.83	698.72	770.33	339.44	173.80	793.94	771.42	878.77	777.57	71.21	400.82	691.92	106.94	36.76	81.35	806.50	576.73	736.06	341.83	
623.72	36.24	346.66	332.36	149.23	693.11	766.01	796.30	209.70	435.86	254.74	829.43	181.68	952.46	599.76	520.13	126.27	393.70	291.54	5.04	171.28	361.75	404.86	862.19	467.69	440.62	942.54	274.19	17.35	678.60	615.02	640.08	713.84	960.69	971.44	862.07	653.80	737.45	658.37	862.49	173.31	912.11	691.92	353.99	864.57	291.69	873.12	989.84	684.39	164.66	993.88	854.66	525.41	398.74	716.86	992.10	838.36	659.40	266.29	854.71	338.00	880.32	494.79	51.84	841.01	466.22	912.91	494.80	203.67	571.28	
357.30	375.98	483.39	49.22	728.97	347.97	339.91	602.09	337.81	24.30	765.75	331.69	877.96	291.15	729.43	594.81	283.25	567.78	254.21	548.55	422.49	591.21	428.86	916.28	642.05	269.87	382.50	554.96	763.67	585.18	126.25	120.97	960.16	608.64	169.19	689.13	955.61	508.10	291.21	293.42	531.40	56.96	624.11	409.36	347.11	353.53	4.17	629.36	920.32	257.38	177.91	342.81	847.59	605.77	259.09	489.64	874.64	640.59	44.60	638.32	225.77	169.85	758.29	185.92	777.49	926.48	874.05	733.09	434.58	165.26	
