70
70
14
490     49
242     24
175     17
225     67
 80     32
453    135
141     70
489     48
365    109
420    168
259     25
401     80
281     56
 28      5
460    184
132     13
317    158
281    112
208     20
 13      5
402    201
108     21
299    119
 57     17
275    110
195     78
284     28
396     39
339    169
271    135
349    139
353     35
469    140
253     25
341    102
165     82
423    169
380    190
455    136
482     96
 10      4
360     36
368    110
444     44
275     27
109     54
319    127
384    192
297     29
280     84
103     20
476    190
304     91
238     71
388     38
 93     37
106     53
383     76
304     91
275     27
146     43
297    148
 47      4
 68     27
413     82
289     86
378     37
137     27
224     44
 45      9
522.26	567.29	987.86	488.67	424.12	570.22	204.49	693.57	714.38	726.70	868.52	269.29	577.10	916.95	942.97	619.33	703.13	913.38	278.85	767.41	874.30	141.88	576.74	297.65	600.06	206.07	187.70	380.96	793.23	836.86	47.96	315.49	404.15	35.81	803.17	827.27	605.03	7.66	520.84	319.41	733.36	389.36	587.70	310.47	306.31	530.67	928.80	9.43	444.05	207.65	775.85	318.35	348.52	352.58	614.99	947.58	557.65	801.69	328.54	350.88	638.55	375.50	665.38	42.70	410.31	468.54	868.97	15.34	475.20	389.81	
333.75	208.57	778.17	920.44	518.04	84.47	451.11	446.83	92.90	894.16	653.48	867.75	212.50	2.00	220.33	826.50	948.58	776.99	628.19	277.13	127.87	266.73	651.62	792.25	308.43	61.93	260.79	177.39	76.27	734.99	566.20	409.02	942.56	344.37	329.46	460.60	427.84	779.58	906.43	519.74	673.73	559.91	387.49	885.24	560.91	606.83	711.73	509.50	383.82	339.92	785.62	510.69	605.65	437.24	302.94	913.08	498.18	562.73	90.47	573.45	297.72	655.67	981.47	240.28	999.04	310.93	699.88	426.88	90.51	606.31	
945.62	763.24	166.23	333.11	648.48	726.14	938.94	360.21	235.63	322.75	699.13	21.26	832.44	304.79	457.50	135.38	217.87	954.68	697.11	307.34	528.13	993.83	962.02	509.60	234.12	961.06	819.53	933.00	387.93	909.04	539.32	333.55	672.28	704.54	665.66	320.76	430.68	604.60	679.98	665.32	926.36	379.11	685.57	758.80	682.89	143.07	893.18	899.76	97.75	590.29	207.10	624.88	584.13	169.12	134.47	817.25	130.17	953.00	750.25	517.11	862.04	289.57	849.66	534.33	993.11	515.32	854.09	423.79	119.92	534.06	
89.10	46.28	912.17	773.67	804.08	595.07	915.75	697.27	494.83	13.50	287.56	700.93	637.37	870.69	869.05	770.85	687.94	998.22	723.85	438.19	515.33	585.90	726.75	364.99	120.22	719.86	879.31	973.31	143.65	998.23	507.38	231.75	44.51	419.55	5.42	847.60	14.62	920.17	544.86	508.45	932.66	831.42	209.38	570.04	702.11	78.43	340.88	390.05	76.66	64.74	827.23	590.99	649.63	553.98	954.97	768.85	273.84	834.28	742.17	416.49	832.51	249.54	647.24	876.02	668.09	651.66	723.62	681.71	571.83	268.48	
190.16	504.49	99.90	398.54	74.53	801.01	475.98	414.41	191.06	551.63	478.15	18.30	142.62	127.78	571.28	97.59	895.63	844.12	930.87	637.80	260.61	763.38	886.34	906.85	639.40	554.43	558.50	363.02	236.14	130.33	630.50	425.30	633.82	729.40	822.84	707.34	530.41	298.82	121.75	720.48	849.45	598.90	737.78	991.07	725.68	309.06	88.66	621.31	153.18	19.53	259.10	412.79	781.91	145.44	319.64	421.31	698.87	877.15	783.32	934.01	7.47	413.82	359.31	640.29	143.22	182.15	347.64	672.63	479.97	468.39	
393.11	329.41	67.29	130.88	320.48	791.97	438.94	408.14	413.27	591.12	426.66	671.38	3.92	208.57	815.82	322.56	628.87	514.69	199.70	412.20	448.70	206.18	825.02	807.01	845.47	967.23	988.16	193.11	639.86	468.12	660.50	32.97	796.53	726.79	162.86	117.01	518.75	600.80	524.15	931.03	191.92	949.81	602.40	194.84	158.38	418.22	516.40	786.26	931.91	715.10	198.45	380.60	920.28	23.47	187.61	765.76	989.70	175.76	957.87	629.56	642.88	618.37	661.54	439.42	345.15	823.39	555.43	862.91	424.19	79.58	
793.94	615.11	29.40	396.34	808.95	186.78	813.56	325.35	972.03	745.46	40.46	170.49	126.07	959.74	192.95	312.68	725.49	182.65	487.44	683.36	811.22	130.33	301.72	472.76	568.74	645.88	296.15	124.18	508.79	719.34	202.76	302.72	334.45	231.15	698.06	143.41	416.93	511.62	467.76	388.96	257.08	507.21	558.45	382.15	466.95	750.40	693.83	192.45	932.06	181.27	874.80	743.28	310.59	176.53	216.03	878.34	821.41	511.18	2.51	330.19	230.52	204.27	631.92	563.98	434.42	329.98	706.38	850.35	840.59	174.14	
239.32	97.68	680.36	796.77	478.82	147.31	547.17	172.65	338.76	479.22	352.92	213.56	222.50	662.51	389.09	437.53	540.85	210.49	947.71	542.36	539.69	178.24	745.63	171.60	741.21	180.05	500.58	447.60	30.40	341.17	620.74	268.72	437.85	301.10	65.48	915.67	447.41	611.65	88.32	785.17	90.87	440.24	997.73	312.37	102.75	386.82	748.91	642.60	596.31	696.62	184.95	135.99	873.86	929.58	306.60	615.07	109.63	806.17	62.67	139.03	147.35	682.41	406.75	584.20	982.51	471.23	499.87	429.92	82.88	587.19	
215.09	172.75	27.43	212.81	484.13	129.18	598.63	233.03	770.78	194.94	928.65	954.74	329.93	802.51	884.32	635.53	417.58	992.95	441.70	479.25	131.98	588.05	161.65	537.73	172.25	144.16	8.96	671.11	573.08	90.84	258.31	787.16	262.59	284.74	998.98	745.72	412.92	597.61	977.75	183.71	791.54	906.41	138.44	121.48	708.92	22.76	756.00	126.50	15.71	197.71	604.74	146.69	784.76	765.40	683.42	956.00	908.56	691.38	627.12	481.63	781.21	884.42	268.80	43.80	169.16	267.78	788.52	581.09	864.38	766.27	
763.79	655.92	672.68	901.24	776.40	381.60	923.00	532.40	507.10	937.71	729.11	111.84	84.40	513.87	876.23	766.82	469.87	784.79	458.19	96.99	266.42	239.40	980.41	534.22	282.21	149.58	801.00	70.73	729.66	665.38	836.00	493.46	321.30	508.68	394.70	97.70	889.28	317.69	629.11	396.38	255.40	358.22	507.22	338.80	871.09	383.45	105.61	340.96	168.24	562.80	436.95	433.67	801.21	417.37	966.89	83.41	565.94	767.89	153.14	295.61	433.27	988.14	788.07	753.57	496.83	182.76	850.28	386.11	499.45	479.39	
781.49	753.85	836.61	288.71	92.65	707.70	671.16	197.26	48.67	838.40	759.06	484.62	272.07	560.27	900.99	238.96	642.68	466.93	6.85	794.82	761.54	439.12	782.96	549.60	192.69	279.79	731.36	42.97	664.90	230.82	521.36	446.39	983.67	357.96	734.09	76.32	65.67	405.25	272.58	113.33	243.65	31.64	596.95	514.73	590.90	497.94	752.69	233.58	963.87	758.54	28.40	725.41	197.66	810.37	275.01	389.35	90.16	6.37	431.32	754.06	236.19	951.67	200.44	219.86	309.63	933.53	295.18	374.30	338.79	566.76	
486.63	581.44	597.39	83.58	96.17	188.29	580.52	847.85	420.88	544.39	606.39	448.28	269.79	803.05	258.65	543.80	192.40	347.81	549.18	622.71	101.86	784.37	574.38	301.31	4.23	883.02	234.84	298.41	257.32	572.63	864.17	742.95	154.07	461.56	825.53	249.24	648.85	406.05	97.09	69.73	949.44	702.48	517.01	219.23	505.53	774.66	762.03	696.93	122.47	311.21	319.64	223.33	95.58	893.03	523.64	98.81	776.04	757.48	396.22	33.36	330.11	260.39	775.31	483.18	720.95	600.84	731.41	369.80	6.89	827.50	
438.53	955.32	529.99	954.55	174.55	35.52	729.21	935.58	731.45	850.68	246.79	51.09	74.01	341.37	943.12	596.65	439.17	719.17	354.14	834.39	751.53	683.25	94.78	526.84	166.42	814.73	127.68	896.84	184.53	133.57	724.34	622.06	88.89	254.33	576.60	262.44	288.85	305.81	198.03	20.30	156.49	443.82	70.39	229.50	784.18	13.51	825.15	223.35	731.68	179.29	57.75	483.21	861.53	151.53	10.04	27.96	965.25	136.72	923.79	149.78	269.29	648.13	770.84	357.18	901.46	347.44	618.63	190.31	652.25	815.65	
209.60	807.74	259.47	278.99	37.23	43.65	291.51	861.39	266.00	23.18	40.67	322.75	505.39	901.21	473.28	514.43	928.16	438.53	650.16	851.96	587.31	918.45	500.09	358.14	275.63	401.55	704.58	893.26	590.86	356.83	708.91	799.46	164.56	967.38	78.46	200.80	11.03	368.96	62.19	276.04	391.15	101.86	597.79	895.54	3.07	71.07	409.97	930.23	508.60	60.13	782.19	95.91	977.58	282.28	453.05	253.22	682.83	157.63	146.48	273.69	513.46	854.39	73.15	677.02	821.77	150.61	876.82	831.81	518.57	938.00	
107.84	908.72	39.86	704.63	804.26	41.93	774.70	214.23	971.16	283.30	273.37	753.36	378.21	250.95	35.64	830.25	503.16	717.47	986.88	648.64	990.16	500.34	503.03	63.32	177.36	324.80	212.93	54.17	156.61	730.50	991.18	263.45	639.23	31.04	967.08	443.49	71.97	741.79	656.72	43.14	25.09	929.09	795.50	402.29	180.03	830.13	232.54	682.20	547.60	219.43	330.83	537.77	718.76	832.86	600.09	895.12	157.66	812.01	948.29	313.27	542.52	939.47	575.72	181.74	969.52	542.80	624.23	41.49	284.59	280.95	
83.63	308.68	210.03	878.13	709.97	389.07	708.26	941.51	71.26	255.86	160.94	401.09	792.63	878.70	233.96	392.72	773.82	390.62	204.73	722.11	702.89	746.25	661.59	278.61	926.99	631.10	820.41	551.22	671.59	105.00	831.17	754.22	412.68	41.20	632.35	122.65	429.27	340.61	64.16	499.53	595.47	224.10	899.62	388.10	102.80	133.58	779.82	875.62	523.20	983.55	597.73	226.09	729.80	259.32	503.70	656.79	889.42	324.11	208.01	561.01	428.11	39.18	315.23	839.79	79.38	946.58	961.44	507.65	287.19	25.59	
7.18	881.65	248.69	905.80	269.75	350.49	39.38	49.57	226.11	561.58	33.12	822.84	786.67	761.92	82.16	290.37	418.71	970.58	613.47	625.72	531.59	41.59	663.89	845.82	880.37	742.27	792.40	841.81	249.92	79.58	866.41	256.09	960.24	115.10	161.89	229.99	464.59	200.27	278.56	689.70	760.85	310.68	512.54	547.52	72.60	593.69	836.89	490.31	564.27	450.36	116.03	95.85	490.95	778.92	940.67	371.32	521.19	733.07	213.13	770.11	811.65	79.54	26.21	771.89	193.64	187.10	1.88	657.23	386.37	279.45	
346.92	147.23	589.13	858.46	693.75	660.74	452.15	530.64	151.05	16.42	980.01	266.08	111.27	470.95	45.00	51.95	841.28	565.19	784.02	54.41	335.31	595.67	132.95	360.51	367.56	325.59	546.61	368.45	981.82	931.99	646.90	328.74	79.22	236.03	187.21	771.97	895.76	638.36	302.61	46.81	653.78	282.62	311.89	764.05	752.57	355.89	815.00	593.85	920.08	599.02	647.27	255.39	194.69	779.22	614.90	561.25	104.81	161.52	928.70	86.63	93.50	575.59	414.38	171.72	810.62	600.58	942.69	706.38	238.94	245.30	
752.19	891.72	526.92	64.08	655.78	279.49	418.97	470.78	872.35	339.05	69.79	519.61	593.44	263.48	298.83	208.34	823.74	402.64	368.86	752.43	488.28	461.36	328.03	901.65	632.08	138.65	502.24	574.78	844.04	740.18	819.08	596.23	631.90	346.00	659.31	287.68	624.49	78.28	757.45	496.84	416.33	826.25	16.45	9.77	89.73	314.28	217.11	912.46	715.92	584.97	664.90	204.20	46.33	991.93	105.86	677.42	130.58	607.09	252.19	973.61	347.27	71.27	569.84	978.17	416.27	229.16	265.85	40.76	306.44	23.30	
536.60	721.76	848.54	552.05	730.53	937.27	865.33	946.64	849.74	581.26	531.61	514.64	784.46	576.94	506.57	889.31	254.36	636.14	496.41	505.55	609.76	842.68	575.82	179.60	820.85	991.09	407.76	86.70	31.85	713.19	109.00	567.45	434.96	956.54	119.50	165.49	893.82	983.83	112.13	743.55	565.09	642.75	258.19	349.55	219.69	763.76	238.86	473.05	399.90	734.26	977.60	9.66	576.94	553.42	188.26	397.79	544.51	595.02	483.49	575.37	308.21	591.49	142.82	742.16	548.03	261.32	906.65	441.85	245.16	18.79	
185.40	809.25	660.53	442.59	158.79	879.22	206.35	396.65	352.28	605.25	130.92	329.88	613.91	706.86	882.30	801.17	104.65	426.82	396.18	587.14	2.18	703.39	178.63	144.00	445.55	725.66	404.32	352.21	167.51	648.48	369.99	351.91	457.73	30.53	793.50	615.52	908.75	998.85	12.17	261.03	604.10	142.09	589.90	218.00	847.95	472.21	19.17	951.60	898.02	414.35	538.74	899.20	117.74	716.37	43.20	562.29	442.03	446.53	913.50	608.54	95.01	283.49	959.44	551.74	313.02	752.94	167.26	221.77	751.79	178.44	
481.80	355.88	319.52	71.70	572.89	167.47	542.91	591.06	119.07	440.93	5.41	656.80	340.13	122.15	373.17	382.34	683.44	814.20	827.86	596.94	422.74	921.87	879.44	382.18	473.61	192.46	135.12	639.87	413.23	885.91	817.31	894.03	241.80	136.83	964.73	813.68	303.30	507.64	404.74	421.37	947.57	409.15	78.17	287.71	530.29	450.34	669.04	213.74	264.54	496.90	809.68	686.28	418.78	689.12	68.46	891.39	880.58	202.58	531.26	293.81	88.49	348.56	187.85	329.29	484.39	152.58	142.97	786.69	659.22	546.71	
208.06	606.80	954.85	285.23	893.50	485.15	734.57	562.54	697.88	998.12	59.45	507.56	684.40	477.22	196.68	751.86	368.61	77.27	953.44	898.87	370.08	41.93	247.43	556.93	370.22	730.82	708.51	512.19	517.51	367.73	58.90	724.57	973.53	13.75	9.80	867.03	497.89	743.38	429.57	195.78	741.49	488.02	702.34	425.89	964.25	898.02	177.75	332.86	974.29	131.20	231.72	344.37	172.13	478.15	900.29	541.35	208.97	608.80	53.54	725.48	975.53	111.43	450.05	949.06	124.18	458.85	816.09	621.07	202.23	245.66	
815.85	942.72	732.68	518.19	368.62	696.93	416.21	545.37	29.78	390.50	675.57	260.51	733.87	846.70	737.66	634.16	388.05	945.63	242.96	440.58	671.11	218.49	551.02	121.16	167.55	674.20	579.01	982.64	295.28	780.24	228.29	111.13	722.96	959.97	628.31	91.58	656.90	44.53	635.95	685.68	434.03	311.51	945.19	167.89	158.21	682.84	801.06	545.26	628.47	44.02	984.84	299.58	261.51	535.86	419.74	428.06	210.06	997.75	410.70	504.34	777.99	637.99	614.46	500.95	597.97	242.78	591.53	254.86	286.30	227.48	
939.54	719.33	537.99	884.73	886.22	695.20	567.57	687.28	240.46	196.04	730.30	225.30	494.63	990.81	760.16	913.37	418.88	969.22	911.12	828.58	473.56	689.12	466.57	88.02	190.07	64.54	329.80	780.60	318.40	615.10	8.08	257.94	334.43	545.08	142.67	220.65	240.28	709.24	906.93	479.74	904.29	637.23	704.04	398.91	628.05	464.20	312.28	46.93	433.42	223.41	874.50	905.98	911.52	341.07	993.00	101.60	404.61	322.79	881.20	722.01	936.89	888.28	978.95	271.32	433.36	121.62	490.97	672.64	829.87	397.90	
152.37	734.16	35.14	855.41	133.07	662.18	319.61	444.35	708.11	752.03	666.76	582.61	658.01	578.28	922.68	651.01	678.88	327.29	972.80	560.08	49.30	909.69	448.36	28.25	181.01	880.72	148.87	670.98	553.35	977.73	68.88	704.73	711.89	103.02	560.14	843.96	764.20	878.76	288.31	472.31	630.79	954.07	54.92	288.80	532.35	976.61	938.81	211.23	303.90	911.61	770.31	352.19	821.29	218.67	379.44	2.30	99.38	527.31	672.28	651.73	505.04	740.16	356.46	216.93	842.17	915.60	60.89	606.38	794.36	348.21	
